cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
74,119,116,1831,1800
59,144,146,2133,2130
293,30,29,270,283
123,71,73,654,701
401,34,38,173,184
318,35,50,206,233
565,39,39,284,270
61,113,106,1178,1232
112,94,93,676,649
64,91,94,875,854
47,105,109,1300,1305
143,45,45,346,372
132,113,103,1080,995
126,66,64,380,362
177,45,50,325,365
161,37,30,264,251
94,95,102,791,793
90,101,96,965,994
206,31,37,243,228
116,65,57,467,513
134,65,60,450,443
93,103,112,1619,1605
182,22,27,212,227
515,36,28,277,278
350,34,28,265,266
71,120,117,1196,1203
278,15,13,151,137
111,79,83,668,690
483,18,17,159,125
72,103,98,779,821
117,57,57,510,527
141,47,53,251,237
539,21,17,178,171
448,12,9,77,108
229,19,17,227,210
154,53,53,484,450
80,79,76,570,591
136,48,52,316,316
427,11,11,110,108
113,82,76,700,696
209,19,18,124,141
459,3,7,79,72
144,62,67,436,443
439,14,10,107,103
324,32,37,211,226
294,15,14,123,138
190,32,30,262,246
164,61,63,489,495
277,14,15,136,127
155,57,51,226,236
86,92,90,812,825
196,44,42,205,193
227,33,37,238,246
125,84,74,631,643
516,5,6,72,68
433,2,3,55,63
202,18,18,158,153
186,32,36,250,250
468,6,7,44,83
417,9,10,89,68
372,5,4,62,63
269,2,2,77,86
181,36,35,257,258
208,53,65,325,356
180,61,59,301,316
150,36,40,223,229
295,27,27,172,232
387,12,11,70,74
148,33,31,294,293
197,54,62,270,298
127,17,15,107,121
145,50,46,225,219
128,70,62,378,368
375,15,18,140,145
176,64,50,221,167
207,72,68,348,379
135,30,27,130,132
360,15,13,91,55
466,8,12,33,71
482,58,41,166,86
147,13,13,67,86
169,35,31,177,156
142,47,45,213,229
187,17,17,72,71
199,45,37,205,175
211,42,38,248,238
191,34,45,249,261
153,31,33,165,171
545,17,23,82,86
413,49,46,148,121
163,23,26,109,108
170,27,30,187,185
192,30,25,145,120
178,36,39,165,177
338,23,27,137,133
274,3,4,34,40
212,20,21,107,102
462,3,1,35,36
490,15,17,99,117
179,30,29,135,139
188,28,32,198,187
505,11,20,63,64
348,7,7,55,51
469,16,14,65,64
232,8,7,56,51
139,16,16,86,72
204,36,48,183,200
351,3,5,36,34
553,20,19,156,144
371,3,4,38,36
345,9,14,68,90
377,7,10,46,45
146,12,16,82,82
130,33,35,135,119
129,24,27,102,104
551,46,35,160,160
198,16,18,66,67
568,9,7,70,69
214,13,23,82,91
158,31,36,135,137
194,25,30,153,151
173,30,23,184,177
296,2,3,35,15
396,7,6,43,44
276,2,2,37,36
160,43,35,187,185
519,9,9,60,60
210,25,27,87,95
397,41,33,135,95
489,6,7,58,73
467,10,10,48,30
557,10,10,33,37
550,9,13,50,51
310,18,14,82,72
441,4,3,26,21
234,4,4,34,35
559,17,12,56,60
166,31,45,173,195
151,29,19,98,77
409,24,26,105,111
500,14,13,45,60
247,11,8,57,42
195,24,22,89,85
544,7,10,16,35
342,17,15,73,67
200,21,21,104,85
159,18,11,66,49
421,30,18,64,47
205,55,60,223,221
414,4,6,30,32
358,8,8,52,36
244,6,4,18,22
334,36,31,88,82
386,17,12,61,72
475,43,50,111,130
137,15,15,53,56
201,30,39,99,118
172,44,43,149,139
452,6,5,33,33
517,8,11,32,36
498,19,12,54,31
327,24,11,66,46
249,2,3,18,18
162,19,17,44,55
353,3,3,15,17
378,14,8,54,39
570,38,41,99,94
152,23,22,92,93
472,3,4,17,20
203,17,15,50,49
261,6,7,21,22
567,3,3,14,20
499,6,7,10,26
522,6,5,14,19
171,18,17,74,63
185,28,24,80,74
356,5,5,20,20
569,4,5,22,23
478,4,7,24,28
349,10,7,44,43
265,7,9,25,18
406,5,10,14,29
450,3,7,24,22
541,6,4,16,15
533,2,5,14,13
305,11,10,29,26
325,15,14,49,37
546,9,12,41,46
266,5,6,12,17
508,5,6,25,30
558,4,1,14,8
243,8,10,22,27
336,5,7,18,15
380,6,7,21,23
279,4,3,21,21
219,8,8,24,24
437,5,4,15,12
443,2,3,12,11
555,14,11,38,34
217,12,11,43,30
165,9,8,14,24
167,18,18,41,43
254,3,5,16,20
339,15,13,37,34
398,14,15,30,36
364,11,18,23,41
429,6,6,22,13
298,14,16,36,38
530,7,9,18,19
273,1,3,8,5
456,6,6,15,17
333,10,9,18,23
280,6,7,14,12
453,2,2,11,9
307,5,4,16,13
286,5,6,14,16
255,2,2,9,12
316,7,4,22,19
312,5,5,13,14
213,5,6,10,17
531,4,3,13,11
168,29,24,59,58
285,6,8,12,15
303,7,6,10,14
291,6,7,14,20
560,15,11,37,34
308,2,3,11,8
527,4,2,11,7
363,8,7,15,13
419,7,7,9,18
566,8,8,28,20
315,6,7,15,13
460,3,6,9,9
226,6,5,11,12
297,3,4,9,10
418,5,7,13,10
526,8,6,17,16
562,1,2,6,10
434,5,6,12,15
520,6,6,11,12
554,9,13,16,23
388,3,5,10,11
407,5,7,9,12
263,1,1,5,6
379,8,7,14,15
382,4,7,11,13
301,3,4,10,10
248,1,3,3,7
446,6,5,10,11
532,6,2,10,5
252,1,3,4,7
538,2,1,6,5
289,2,2,6,7
470,2,5,2,11
484,6,7,11,8
432,2,2,6,5
494,7,6,13,12
238,4,2,7,6
525,8,6,11,12
540,7,9,13,16
549,9,11,16,17
563,4,3,7,8
322,1,1,5,5
368,4,4,12,8
445,6,2,14,3
362,2,3,6,6
449,3,6,10,8
511,4,4,11,9
509,3,3,6,7
220,2,1,6,2
523,8,8,14,13
309,3,5,9,11
502,10,13,14,21
402,3,2,6,5
474,2,4,5,6
262,1,1,4,2
458,1,1,1,4
272,6,4,10,6
497,4,3,7,6
392,4,4,5,7
487,4,4,6,9
233,4,4,10,9
496,5,8,8,10
268,1,1,4,3
384,17,21,26,32
343,7,6,13,13
493,4,4,7,9
369,7,6,12,11
340,3,4,7,5
240,4,4,8,7
426,2,2,5,2
548,10,8,16,13
250,2,1,5,4
347,4,5,8,6
477,4,3,4,7
337,9,10,14,11
225,2,1,4,3
237,4,3,4,5
300,5,3,8,7
513,6,5,11,8
319,1,2,3,4
492,1,2,3,4
367,3,3,4,7
328,3,3,5,5
381,6,7,10,10
447,9,7,13,13
311,1,1,3,2
465,1,1,3,3
408,2,2,4,4
326,3,1,6,1
404,1,2,3,3
352,2,2,3,4
299,10,4,11,6
457,9,7,9,9
230,1,1,2,3
216,10,9,17,12
317,3,4,5,4
383,1,2,1,4
486,4,6,7,8
405,3,5,4,8
524,2,2,5,4
221,4,6,5,8
224,4,5,7,7
534,6,3,8,4
366,3,3,4,4
284,7,6,10,6
561,2,2,3,3
394,3,4,3,5
215,4,5,6,7
431,3,3,4,4
271,4,4,5,5
400,1,1,2,1
242,7,6,8,7
393,3,6,5,7
501,4,2,4,3
537,9,7,10,7
481,2,2,3,4
239,2,2,3,2
503,3,1,3,2
495,0,1,0,2
455,1,1,1,2
323,3,2,5,3
292,3,2,4,3
361,1,1,2,1
355,1,1,2,1
507,2,2,4,4
442,3,3,4,4
235,3,2,5,2
314,2,1,3,1
330,1,2,2,2
485,4,4,5,5
547,1,1,2,1
282,3,5,3,6
302,3,2,4,3
320,2,1,3,2
395,3,3,4,3
260,3,2,4,2
290,2,2,2,2
344,4,4,4,4
542,1,1,1,1
241,5,2,5,2
543,4,3,4,3
440,1,1,1,1
424,7,4,7,4
228,3,2,3,2
313,0,1,0,1
389,2,1,2,1
410,4,4,4,4
420,1,1,1,1
275,2,2,2,2
391,1,2,1,2
257,1,2,1,2
376,2,2,2,2
480,2,0,2,0
256,1,0,1,0
281,1,1,1,1
528,1,1,1,1
415,2,0,2,0
251,1,0,1,0
357,1,1,1,1
365,2,3,2,3
283,2,2,2,2
510,0,2,0,2
504,3,2,3,2
412,0,1,0,1
506,3,1,3,1
359,1,1,1,1
430,0,1,0,1
444,0,1,0,1
438,1,0,1,0
259,0,1,0,1
454,1,1,1,1
287,1,0,1,0
231,0,1,0,1
346,0,1,0,1
436,1,1,1,1
245,1,1,1,1
491,0,1,0,1
473,0,2,0,2
374,0,1,0,1
223,1,1,1,1
535,0,1,0,1
306,0,1,0,1
411,1,0,1,0
428,1,0,1,0
476,0,1,0,1
