cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
491,16,11,46,39
560,9,11,30,35
473,8,6,15,21
307,26,14,55,36
309,10,9,47,43
272,8,6,32,28
330,15,12,38,32
509,7,8,23,18
286,11,8,25,23
285,4,7,19,23
358,5,9,22,21
532,7,7,17,11
233,4,4,14,12
325,31,47,48,91
562,8,5,16,16
404,6,6,22,22
343,10,8,28,27
366,4,3,11,11
291,9,8,20,24
314,5,6,13,20
225,4,5,9,20
305,9,11,29,29
392,9,12,14,23
558,5,6,11,15
365,5,6,13,11
522,3,5,10,13
474,6,4,11,14
544,6,12,15,23
455,7,7,20,21
372,4,3,10,10
408,6,4,16,15
493,7,6,17,18
424,10,8,17,28
323,7,9,12,17
215,17,15,35,29
520,29,24,49,44
220,8,10,23,18
453,3,3,10,11
477,16,15,34,37
255,4,5,13,13
503,4,2,8,8
398,13,12,30,29
221,9,8,20,19
223,4,3,12,7
523,7,8,15,16
300,3,4,9,10
367,4,4,10,10
485,12,4,14,10
448,11,6,19,14
319,2,2,8,8
437,12,11,22,23
259,4,3,10,8
416,4,2,12,3
236,6,4,11,4
452,5,6,14,15
216,8,13,18,26
484,13,13,29,27
222,1,2,6,6
396,13,11,18,23
381,6,6,17,19
514,7,4,14,12
284,4,6,8,12
290,4,3,8,7
276,2,1,5,5
320,1,2,3,6
395,5,3,8,7
541,5,5,5,9
253,4,4,5,8
504,3,2,7,6
376,3,5,8,6
303,7,10,22,24
344,3,3,7,8
465,3,4,7,8
230,3,2,8,8
529,1,3,4,5
501,2,4,5,5
346,4,2,6,5
411,7,8,16,17
312,7,6,12,11
431,9,11,16,20
429,4,2,7,7
402,3,2,5,6
389,1,1,1,4
218,7,3,12,3
362,1,2,4,3
458,5,3,8,6
265,5,6,11,8
445,6,4,11,8
371,10,8,14,14
239,4,2,6,7
415,4,7,10,9
289,2,3,4,9
446,6,9,13,12
432,3,3,7,7
274,1,0,3,0
352,5,6,10,7
490,11,9,18,14
470,4,4,8,5
311,6,4,9,6
231,3,4,3,6
313,3,5,6,7
547,4,4,7,7
322,5,3,8,5
296,2,4,5,7
242,8,11,8,14
511,8,7,10,9
487,5,4,8,8
321,0,1,0,3
235,3,4,3,7
534,3,2,3,4
250,2,1,4,3
281,1,1,3,3
423,12,12,18,17
478,4,4,6,5
527,6,5,8,7
263,3,2,5,3
374,4,4,4,5
370,2,2,3,3
495,2,2,4,3
282,1,2,2,3
329,2,2,2,3
506,2,3,3,5
538,1,1,2,2
535,7,4,8,5
299,3,2,3,3
302,4,6,6,8
391,4,2,6,2
304,1,1,2,2
569,2,4,3,4
461,8,5,9,5
262,5,5,5,6
405,2,2,3,3
464,2,1,2,2
451,4,2,4,3
480,2,4,3,4
331,2,2,2,3
420,3,3,3,3
443,2,2,2,2
245,2,3,2,3
436,3,1,3,1
383,1,1,1,1
454,0,1,0,1
471,1,1,1,1
241,2,2,2,2
340,5,6,5,6
257,3,0,3,0
292,1,2,1,2
528,3,0,3,0
355,1,1,1,1
357,1,1,1,1
444,3,2,3,2
510,1,1,1,1
332,1,0,1,0
542,1,3,1,3
556,1,1,1,1
228,1,1,1,1
524,1,0,1,0
388,1,1,1,1
507,1,0,1,0
463,1,1,1,1
425,0,1,0,1
476,1,0,1,0
440,0,1,0,1
270,1,0,1,0
