cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
220,1,1,4,7
546,7,6,17,12
553,9,13,30,38
152,21,21,40,41
278,10,9,16,20
398,6,5,11,11
449,1,1,6,2
294,3,6,9,12
213,8,8,12,15
557,6,4,11,11
489,3,2,8,8
274,2,2,7,11
482,16,18,24,30
348,3,5,8,10
265,7,4,14,7
391,1,1,6,5
330,3,6,9,11
273,7,10,12,22
426,2,3,7,4
226,4,5,10,12
387,8,6,11,12
334,11,9,16,15
466,2,5,3,9
467,6,6,12,7
269,9,6,14,10
483,11,9,24,20
379,9,9,13,11
377,8,9,19,21
306,1,1,5,5
555,7,11,19,22
519,5,5,13,9
198,12,8,25,14
166,9,12,21,24
228,2,2,6,6
298,7,8,19,17
185,9,9,16,18
280,7,4,10,9
240,4,3,8,8
345,1,2,4,6
229,4,6,9,7
446,4,5,7,8
511,4,2,6,5
167,7,4,11,8
305,7,7,13,14
210,10,8,16,16
497,2,2,5,5
499,1,2,3,5
382,1,4,4,7
223,4,4,7,9
448,5,5,7,11
219,5,4,9,10
380,2,3,6,4
368,3,3,5,6
364,12,13,18,21
271,5,11,8,14
339,8,5,11,8
261,2,3,3,5
501,1,2,2,4
378,3,3,5,5
336,1,1,2,3
230,1,1,2,3
554,11,10,16,15
349,2,1,3,3
569,2,2,4,3
478,1,2,3,4
517,8,8,15,15
531,3,2,6,5
264,1,1,2,3
404,2,2,4,3
509,1,1,1,3
248,2,2,4,3
249,1,2,1,4
272,1,1,3,1
496,2,4,4,8
457,5,7,9,9
524,1,1,3,3
450,5,8,7,10
454,0,1,0,3
371,2,3,2,5
241,0,2,0,4
530,10,7,15,11
494,4,6,8,9
308,3,3,5,3
419,4,3,5,6
456,2,1,3,3
549,3,3,5,4
244,1,1,2,2
369,2,2,3,2
367,1,1,1,2
291,2,3,3,5
263,2,2,4,4
432,2,2,3,3
351,1,1,2,2
460,2,2,2,3
307,3,2,4,3
356,1,1,2,2
424,2,1,3,1
406,2,3,3,4
366,2,2,3,3
540,2,2,3,2
347,1,3,1,4
437,1,1,2,1
455,4,2,5,4
215,1,0,2,0
414,2,2,4,2
322,3,2,4,4
260,3,3,3,4
458,1,1,2,1
315,2,3,3,3
541,5,6,7,8
323,1,1,2,2
392,3,2,4,2
224,1,1,2,1
247,5,7,6,7
337,2,4,3,6
462,2,1,2,2
394,1,2,2,2
434,4,5,4,6
344,1,3,2,3
510,2,1,3,1
562,1,1,2,1
493,0,2,0,3
525,4,0,5,0
393,3,2,3,3
365,1,2,1,2
504,0,1,0,1
363,7,5,7,5
238,2,1,2,1
242,3,4,3,4
235,1,1,1,1
538,1,1,1,1
285,1,1,1,1
372,2,2,2,2
445,1,1,1,1
301,2,3,2,3
477,3,0,3,0
374,0,1,0,1
418,2,4,2,4
297,2,0,2,0
381,1,3,1,3
328,0,1,0,1
558,1,2,1,2
311,1,0,1,0
534,1,2,1,2
245,1,1,1,1
352,2,0,2,0
528,1,1,1,1
346,1,0,1,0
312,2,2,2,2
520,2,1,2,1
425,1,0,1,0
286,1,0,1,0
284,3,1,3,1
535,1,0,1,0
443,2,1,2,1
438,2,4,2,4
452,2,3,2,3
299,1,2,1,2
514,2,1,2,1
481,2,2,2,2
487,1,0,1,0
314,1,1,1,1
523,3,2,3,2
354,2,1,2,1
340,1,1,1,1
309,1,2,1,2
447,2,1,2,1
262,1,1,1,1
302,0,1,0,1
343,1,1,1,1
548,2,2,2,2
408,0,1,0,1
222,1,1,1,1
221,0,1,0,1
268,1,0,1,0
567,0,1,0,1
357,0,1,0,1
464,1,1,1,1
485,1,1,1,1
281,0,1,0,1
400,0,1,0,1
410,0,1,0,1
444,0,1,0,1
507,1,1,1,1
486,1,2,1,2
231,0,1,0,1
313,1,0,1,0
402,1,0,1,0
503,0,1,0,1
492,1,1,1,1
359,0,1,0,1
300,1,1,1,1
473,0,1,0,1
321,0,1,0,1
532,0,1,0,1
266,1,0,1,0
