cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
165,8,5,22,17
200,25,19,49,45
418,11,14,28,32
557,12,9,27,20
234,5,5,23,20
504,3,3,13,9
498,5,3,17,13
297,5,4,18,17
445,6,5,21,19
195,12,13,43,36
371,1,2,10,11
279,1,1,2,10
540,14,15,21,34
441,6,5,16,15
353,3,1,8,9
255,6,7,18,18
137,13,16,36,37
237,4,4,14,16
222,6,5,13,14
435,2,4,9,11
544,2,2,9,9
384,9,13,11,22
541,6,6,14,13
333,6,4,13,13
349,6,6,15,17
530,10,10,25,29
491,5,5,14,15
511,4,5,14,14
303,4,2,7,8
382,13,10,23,24
508,4,4,12,12
268,2,3,8,9
525,10,12,22,22
484,3,2,8,8
501,1,1,7,6
402,3,5,9,11
474,3,2,11,9
562,2,2,9,11
566,6,8,12,14
457,6,5,13,15
461,0,1,0,6
486,2,2,7,4
243,6,7,14,16
235,7,7,12,13
449,7,6,15,11
446,4,6,13,12
426,7,5,16,11
554,8,9,14,22
226,9,10,16,19
380,4,5,10,10
328,1,1,3,6
248,3,2,8,6
356,6,5,12,13
286,4,4,11,11
470,6,5,11,10
456,5,4,5,8
307,3,3,6,7
432,5,3,9,9
429,6,6,12,9
546,9,11,16,19
242,5,4,9,11
271,1,3,2,7
424,10,8,20,16
458,3,4,7,7
368,8,4,11,11
340,4,3,9,7
299,6,7,10,10
465,4,2,9,6
309,4,6,7,8
481,7,5,11,8
532,5,7,8,14
560,7,8,10,11
365,1,1,4,3
548,5,7,8,11
274,3,4,7,10
296,2,1,4,4
455,11,7,12,10
415,2,6,2,10
316,3,6,6,7
272,3,4,3,9
339,8,13,14,16
351,3,3,8,7
221,5,3,8,7
337,11,9,16,16
396,4,4,6,7
448,3,4,5,8
563,4,4,9,5
305,11,16,20,27
422,4,1,5,3
249,4,3,6,5
394,6,5,7,7
282,2,2,2,4
261,3,6,5,8
490,3,5,6,8
473,2,2,5,3
388,4,2,5,4
346,1,1,3,3
266,3,1,5,3
543,0,1,0,3
241,3,4,5,6
520,6,5,9,9
330,5,5,7,7
257,2,1,4,3
522,5,4,7,5
315,3,2,3,4
466,5,5,6,7
509,3,4,4,6
434,3,3,4,5
224,1,2,3,3
275,5,8,7,10
496,4,3,6,4
345,6,6,9,8
321,2,1,3,1
407,3,4,4,6
493,4,4,6,5
262,4,4,4,5
536,6,2,8,3
392,5,6,7,6
287,2,3,3,3
367,1,1,2,2
442,3,2,4,3
477,5,5,5,7
343,6,7,6,9
239,1,1,2,2
478,2,2,3,3
569,1,2,2,3
238,2,4,3,4
215,4,3,4,5
263,4,3,5,4
240,3,5,3,8
419,4,3,5,4
374,2,2,4,3
549,6,4,7,4
568,2,1,2,2
537,5,5,6,5
225,1,2,1,3
513,3,2,4,4
454,1,3,1,4
285,1,3,2,3
510,2,2,3,3
408,2,2,3,2
535,2,4,2,5
400,2,1,3,1
264,3,2,3,3
329,5,3,6,3
223,3,2,4,2
280,5,6,6,6
220,3,2,4,2
252,2,3,3,3
487,7,5,7,6
302,3,2,3,3
389,1,2,2,2
381,2,3,3,3
236,0,1,0,1
404,4,4,4,4
283,2,2,2,2
453,6,4,6,4
314,1,2,1,2
561,4,2,4,2
352,3,4,3,4
322,1,2,1,2
304,1,1,1,1
492,1,1,1,1
534,3,1,3,1
547,3,3,3,3
428,1,1,1,1
311,2,2,2,2
436,1,1,1,1
370,0,1,0,1
431,3,2,3,2
313,1,2,1,2
284,1,3,1,3
260,1,1,1,1
250,2,2,2,2
379,3,2,3,2
301,3,3,3,3
438,4,2,4,2
344,2,2,2,2
502,3,3,3,3
440,2,1,2,1
336,2,3,2,3
527,0,1,0,1
228,3,1,3,1
542,0,1,0,1
523,4,3,4,3
230,1,1,1,1
460,1,2,1,2
485,1,1,1,1
306,1,1,1,1
231,1,5,1,5
357,1,1,1,1
270,0,1,0,1
332,0,1,0,1
300,1,1,1,1
512,1,1,1,1
430,1,1,1,1
411,0,1,0,1
290,1,1,1,1
476,0,1,0,1
538,1,1,1,1
246,1,1,1,1
319,1,0,1,0
320,0,1,0,1
425,0,1,0,1
341,0,1,0,1
405,1,0,1,0
289,0,1,0,1
416,1,0,1,0
