cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
537,5,4,6,5
264,0,1,0,2
481,4,2,4,3
392,2,2,3,3
263,1,0,2,0
271,1,1,2,2
252,2,2,3,2
367,3,3,3,5
465,1,2,2,3
453,4,5,4,6
256,2,1,3,2
297,2,3,2,4
394,2,2,3,2
383,2,1,2,1
215,2,2,2,2
451,1,0,1,0
330,5,5,5,5
262,1,2,1,2
222,1,1,1,1
311,2,2,2,2
410,1,2,1,2
509,3,5,3,5
512,1,1,1,1
504,4,2,4,2
317,3,1,3,1
372,1,0,1,0
245,1,0,1,0
381,4,1,4,1
346,0,1,0,1
405,1,0,1,0
241,3,2,3,2
416,1,0,1,0
476,1,0,1,0
426,2,5,2,5
470,2,2,2,2
237,0,1,0,1
501,0,2,0,2
289,1,1,1,1
224,3,2,3,2
527,1,0,1,0
250,2,2,2,2
281,1,1,1,1
231,1,0,1,0
259,1,1,1,1
238,1,1,1,1
361,2,2,2,2
315,1,0,1,0
388,1,2,1,2
446,1,1,1,1
344,0,2,0,2
230,1,0,1,0
321,2,0,2,0
313,1,1,1,1
420,1,0,1,0
436,1,1,1,1
246,1,1,1,1
223,1,1,1,1
480,1,0,1,0
543,1,0,1,0
314,0,2,0,2
538,1,1,1,1
535,0,2,0,2
376,0,1,0,1
284,1,1,1,1
341,0,1,0,1
389,1,0,1,0
415,0,1,0,1
287,0,1,0,1
