cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
160,50,58,430,425
448,14,17,115,138
386,27,27,217,231
150,51,40,371,393
80,86,91,843,827
418,20,12,126,110
310,26,15,151,127
190,28,28,187,201
127,15,16,157,150
570,45,44,339,310
295,20,25,160,168
165,27,33,188,210
166,31,41,341,341
531,7,5,97,84
539,23,17,258,248
363,14,13,135,124
530,17,19,137,188
155,87,75,418,390
533,8,5,101,98
349,10,10,112,114
201,36,42,162,223
139,19,23,131,127
327,13,10,101,110
173,37,34,265,265
198,28,33,147,139
398,21,21,100,100
500,13,15,119,156
283,8,11,78,79
243,11,16,149,146
360,24,27,240,235
187,13,19,103,142
200,36,33,213,170
205,55,48,243,263
277,24,25,146,134
248,6,7,64,61
137,23,18,127,128
380,6,6,54,47
167,25,24,123,103
268,8,7,58,64
130,34,32,229,227
544,13,10,70,46
446,15,19,72,81
224,9,10,72,74
519,7,7,54,54
212,38,48,183,214
557,31,12,90,44
168,37,38,234,226
215,10,13,64,73
387,10,14,73,74
505,12,9,68,63
226,13,14,86,89
171,40,41,244,208
545,21,19,117,112
278,28,31,150,158
369,12,12,66,67
421,31,55,91,120
334,32,24,134,116
364,33,27,141,144
497,3,2,38,25
469,53,54,156,165
348,7,9,50,58
413,57,51,251,192
297,6,10,25,70
217,26,24,115,63
449,9,9,55,83
333,19,22,106,97
210,44,39,201,183
213,15,8,80,82
244,4,4,41,41
146,11,11,78,61
240,8,9,55,67
456,10,15,56,61
202,26,30,169,147
162,19,21,77,93
179,32,30,128,118
462,6,10,34,40
266,8,9,38,42
498,11,8,57,55
499,11,14,63,66
159,28,28,103,110
378,10,11,70,68
417,11,9,102,104
468,7,8,44,39
254,11,15,53,50
555,10,13,98,99
525,30,13,81,54
214,19,23,144,150
353,3,3,22,32
351,7,5,37,26
467,14,16,67,75
414,7,6,38,43
475,28,28,120,128
486,8,5,43,41
540,14,13,72,61
382,5,5,28,23
508,4,3,46,46
509,7,8,42,49
559,19,20,92,91
470,9,8,37,42
397,53,48,156,176
317,5,3,27,19
410,9,4,27,29
345,12,9,51,43
185,47,37,173,157
368,3,5,24,22
377,20,18,65,53
358,7,8,43,44
404,12,11,60,56
562,5,7,28,44
492,9,6,35,23
374,6,8,22,46
222,5,6,25,26
308,6,4,27,29
320,2,1,17,20
238,7,7,39,39
482,66,47,174,138
560,8,11,34,35
568,3,3,27,28
393,6,6,54,53
315,9,7,43,40
554,19,14,50,48
203,30,25,99,105
286,6,6,35,29
340,10,8,31,29
526,18,14,82,78
491,12,6,35,22
289,5,6,22,16
472,5,4,26,25
273,16,18,76,41
305,13,11,41,29
493,6,8,29,28
300,10,11,28,38
433,5,5,40,30
444,5,7,22,31
347,10,12,26,38
549,4,4,24,19
237,5,6,20,20
339,9,13,26,30
307,9,8,31,31
356,8,9,19,28
344,4,4,16,15
541,6,9,15,22
229,9,11,36,29
221,10,13,31,30
441,10,11,31,33
269,5,5,18,19
453,3,2,14,13
452,6,8,24,22
384,16,16,33,35
496,10,9,30,43
426,16,12,36,37
232,8,5,25,25
408,5,3,18,18
247,6,6,27,28
447,17,15,47,34
265,5,6,24,25
312,7,7,22,23
381,3,3,14,12
489,8,8,25,24
249,7,6,17,18
235,8,9,24,16
477,1,2,1,11
429,6,7,23,16
216,10,9,21,22
346,1,3,9,9
517,7,6,15,8
279,5,6,13,16
434,8,5,16,17
520,10,6,23,23
275,5,9,13,18
284,4,6,13,13
428,3,5,13,14
507,3,4,10,10
547,9,5,21,12
219,10,8,28,16
335,6,7,13,12
411,4,4,19,18
343,5,7,20,21
233,5,5,19,13
424,10,9,21,21
512,1,2,7,8
466,7,7,13,10
337,15,20,31,35
261,5,4,13,13
490,8,6,15,15
487,15,9,26,26
313,2,1,6,7
516,7,8,20,16
309,5,5,17,14
326,3,4,10,11
330,1,1,5,6
301,8,5,18,18
242,5,3,12,7
461,14,7,24,12
225,2,3,7,7
365,3,3,8,9
285,5,6,12,13
336,4,4,10,12
474,3,2,9,10
371,10,7,24,16
280,13,10,24,21
389,1,1,3,5
255,4,3,10,9
460,6,5,11,10
362,2,2,6,6
522,4,6,12,12
523,9,7,23,19
528,2,2,6,6
306,4,4,7,12
402,6,5,14,13
314,4,6,8,10
264,4,1,5,5
537,10,8,14,15
569,0,5,0,9
407,7,5,15,12
259,3,3,5,7
291,6,6,8,13
542,1,1,5,4
450,5,5,7,11
513,4,3,7,7
465,2,1,5,3
272,1,1,4,3
328,5,2,10,3
245,4,3,8,7
494,6,11,6,14
563,3,2,7,3
485,4,4,5,9
400,4,3,10,9
543,1,2,1,5
299,6,3,9,5
435,2,2,3,7
471,4,6,7,8
484,7,5,9,8
501,1,2,4,3
251,3,3,5,6
422,3,5,8,8
325,18,10,27,15
457,4,5,8,9
392,9,7,13,10
367,4,5,6,5
292,5,2,7,2
473,4,4,5,7
561,7,8,14,15
455,5,8,7,12
396,2,2,4,5
250,2,2,4,3
514,5,5,6,9
511,4,4,5,7
234,4,5,6,9
535,3,1,5,1
445,6,5,8,8
370,3,4,6,5
566,5,4,7,7
432,3,5,5,5
239,3,2,5,5
464,5,3,6,5
415,3,2,4,4
361,1,2,2,4
394,4,6,5,7
458,3,2,3,3
419,3,4,4,5
431,3,6,5,7
303,4,5,5,5
379,7,7,7,10
274,1,2,1,3
241,1,2,2,2
372,0,2,0,3
262,3,2,4,2
425,1,1,2,2
230,1,2,2,2
476,2,2,2,3
302,3,4,5,5
220,5,3,6,3
567,2,3,2,4
510,1,1,2,1
481,6,3,7,3
504,2,4,2,5
502,4,3,5,3
319,2,1,2,2
552,2,3,2,3
296,1,1,1,1
252,2,2,2,2
366,2,1,2,1
438,2,2,2,2
478,2,1,2,1
281,3,1,3,1
263,3,3,3,3
352,4,2,4,2
534,1,2,1,2
287,1,1,1,1
454,1,2,1,2
257,2,2,2,2
527,1,2,1,2
443,2,0,2,0
436,1,2,1,2
536,1,1,1,1
321,1,2,1,2
290,1,1,1,1
430,1,1,1,1
271,3,4,3,4
260,2,1,2,1
480,1,2,1,2
383,1,1,1,1
388,1,0,1,0
412,1,1,1,1
423,0,1,0,1
532,2,1,2,1
558,2,2,2,2
236,1,0,1,0
405,3,0,3,0
355,1,1,1,1
331,0,1,0,1
246,1,1,1,1
506,1,1,1,1
282,1,2,1,2
329,0,1,0,1
538,2,0,2,0
524,1,0,1,0
529,1,1,1,1
228,0,1,0,1
223,0,1,0,1
391,0,1,0,1
288,1,0,1,0
