cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
84,67,59,989,987
61,81,88,1909,1916
515,28,40,521,523
149,22,19,415,424
148,24,22,628,629
93,81,89,2300,2292
397,41,36,470,461
123,49,52,882,874
227,23,22,460,452
66,96,103,1430,1467
565,28,34,514,502
82,78,74,1669,1700
116,41,36,567,571
125,54,48,1302,1292
110,81,84,1470,1471
94,93,89,1548,1537
133,17,15,461,454
164,46,51,1018,1029
47,84,85,1407,1421
318,27,29,533,528
401,12,10,242,230
375,14,15,413,411
553,22,19,552,550
163,20,21,367,362
183,25,23,329,329
154,32,40,550,543
161,31,30,312,315
135,22,26,440,439
111,64,58,1111,1117
403,21,27,729,725
174,78,85,1177,1202
128,57,51,1023,1017
196,21,21,388,385
206,21,17,242,237
117,35,36,320,327
103,74,71,1101,1115
86,74,74,1111,1105
194,28,25,358,370
181,23,27,419,416
342,12,10,225,221
160,30,33,408,402
409,19,17,307,295
89,87,92,1141,1113
199,26,30,361,358
208,41,49,606,586
144,36,36,499,504
427,9,10,140,144
191,28,22,317,309
176,23,25,186,190
141,24,23,247,240
338,22,19,268,259
178,32,32,262,262
170,25,28,234,238
186,24,26,330,329
211,34,31,341,342
158,21,20,223,216
550,14,13,159,159
546,12,13,153,154
113,40,47,461,455
145,31,32,311,305
172,20,18,186,193
142,34,40,315,314
197,38,37,290,289
96,73,75,566,566
64,70,66,640,632
153,26,27,253,252
204,25,23,272,270
173,18,18,168,161
207,38,38,312,309
112,69,69,606,614
166,19,17,200,198
363,7,7,76,74
152,18,17,156,157
482,34,31,199,197
184,43,37,259,265
295,13,15,82,84
570,23,24,184,182
568,10,10,77,74
169,29,25,154,155
188,21,24,133,138
177,31,27,223,218
439,7,8,61,76
324,15,16,102,102
551,32,30,231,225
198,12,16,65,67
126,21,22,223,231
151,20,20,122,118
137,13,17,85,91
483,13,14,105,103
294,21,18,105,105
348,5,4,49,51
469,9,11,54,49
150,22,24,126,129
268,8,5,45,43
192,28,30,157,161
539,17,18,138,133
555,5,6,61,60
413,24,22,161,164
298,17,14,75,78
548,9,9,55,52
129,30,28,186,180
130,19,20,109,110
277,11,9,80,74
167,15,17,54,55
185,22,26,110,116
310,8,7,81,81
462,5,2,37,31
327,12,11,64,64
243,7,8,71,71
530,8,8,66,68
155,32,34,156,156
80,56,61,222,237
202,16,17,58,56
214,9,9,93,90
212,12,12,73,73
205,19,23,107,104
168,24,19,87,90
334,10,11,33,38
441,5,5,27,26
139,8,8,41,43
505,6,5,33,33
213,8,5,30,29
222,1,1,19,18
418,4,11,33,36
203,12,11,41,43
519,6,6,21,24
475,9,12,52,54
147,13,12,53,55
525,12,12,45,44
244,3,3,18,22
545,9,14,46,47
486,10,10,27,29
540,10,14,48,50
369,8,8,37,36
127,16,12,41,42
410,7,4,21,20
308,3,2,18,19
146,3,5,24,27
456,6,4,23,22
209,11,7,35,33
333,12,10,34,33
387,10,6,34,32
259,3,2,16,16
249,1,2,14,14
557,7,7,21,19
226,3,7,17,16
179,13,14,48,44
171,24,21,52,53
305,10,8,33,29
364,8,8,21,29
497,2,1,14,11
356,3,3,18,17
283,8,4,28,27
559,7,6,26,24
414,3,3,23,20
187,7,9,28,29
560,6,4,16,16
421,12,10,27,27
190,14,14,38,38
498,2,5,12,15
407,4,5,17,18
200,6,8,22,23
266,2,3,16,15
165,9,9,26,25
224,6,6,24,23
278,9,6,26,25
533,5,2,10,12
217,4,4,16,16
378,7,8,21,25
452,5,4,17,16
381,3,2,11,10
315,6,6,18,18
221,11,5,17,16
238,5,5,15,16
201,16,14,40,42
237,4,3,11,8
467,5,5,17,19
254,8,7,18,19
286,5,5,13,13
162,8,6,15,15
549,5,7,14,15
480,2,2,8,8
210,10,9,20,20
276,1,1,6,7
301,5,5,12,11
300,5,4,15,14
447,3,3,9,9
404,5,6,18,18
234,3,5,10,13
358,3,5,11,12
345,4,4,12,10
159,7,9,15,21
472,6,6,16,13
323,1,1,6,6
520,7,4,12,11
307,8,6,21,18
248,2,1,7,4
398,9,10,17,19
216,6,8,13,13
508,5,4,12,13
195,8,10,16,16
384,4,3,9,7
368,5,3,9,9
523,8,11,20,22
453,4,4,11,10
393,7,6,21,20
337,2,2,5,6
493,6,6,11,11
325,6,7,12,13
246,1,1,5,5
554,4,4,11,11
496,3,3,7,7
528,1,1,5,5
232,5,3,9,9
219,6,5,8,8
349,8,7,12,12
484,5,7,11,11
374,2,2,5,5
372,3,2,6,5
392,2,1,5,4
362,1,1,2,4
360,6,5,14,13
339,9,8,14,15
417,3,4,8,8
285,5,5,12,12
233,3,4,7,7
408,3,4,6,5
547,1,3,4,4
513,3,2,7,4
284,2,3,5,5
343,8,7,16,15
499,8,9,14,15
489,1,1,4,4
380,5,6,8,8
279,2,2,4,4
459,8,7,15,12
429,1,1,3,3
386,1,1,3,3
229,1,2,3,4
242,3,2,5,4
250,3,2,5,4
532,2,3,4,5
446,4,5,8,8
312,6,5,8,6
388,3,4,5,5
526,4,4,7,8
261,4,2,5,4
289,2,1,2,3
501,2,2,4,4
500,4,3,5,5
239,4,4,5,6
340,2,2,3,3
247,2,4,4,5
466,2,3,3,4
537,7,4,7,6
524,2,2,3,3
347,1,3,2,3
281,1,2,2,2
367,1,2,2,3
487,5,5,8,8
263,1,2,1,3
415,1,2,2,2
253,1,1,2,2
438,2,3,3,3
406,5,6,5,7
269,2,1,2,2
494,4,2,5,3
296,1,1,1,2
336,2,2,3,2
411,4,5,6,7
396,1,1,2,2
309,2,4,4,5
437,3,2,4,3
455,3,4,4,4
402,4,4,5,5
563,2,2,3,3
370,2,1,2,2
377,6,5,8,5
434,3,3,4,4
491,2,1,2,2
566,1,1,2,1
468,4,4,6,6
531,3,3,4,3
422,2,2,3,3
290,2,3,3,3
474,3,3,3,4
412,3,2,3,3
365,3,2,3,3
561,1,2,1,2
317,3,4,3,4
314,1,3,1,3
326,1,1,1,1
534,3,2,3,2
529,0,1,0,1
215,2,5,2,5
230,1,1,1,1
416,1,1,1,1
265,0,1,0,1
424,1,0,1,0
450,0,3,0,3
502,1,1,1,1
382,2,2,2,2
464,1,0,1,0
458,1,1,1,1
332,0,1,0,1
562,3,3,3,3
449,2,2,2,2
431,1,1,1,1
516,2,1,2,1
400,1,1,1,1
273,0,1,0,1
457,3,3,3,3
391,3,2,3,2
272,1,1,1,1
241,1,2,1,2
543,0,1,0,1
426,2,4,2,4
517,4,4,4,4
423,1,1,1,1
352,1,1,1,1
569,2,2,2,2
353,1,1,1,1
379,2,2,2,2
240,2,2,2,2
542,2,2,2,2
366,1,1,1,1
351,2,2,2,2
558,1,1,1,1
507,0,1,0,1
567,1,1,1,1
481,1,1,1,1
251,2,2,2,2
509,3,0,3,0
376,1,1,1,1
235,1,0,1,0
297,2,3,2,3
444,1,1,1,1
262,1,0,1,0
405,1,2,1,2
460,0,1,0,1
302,1,1,1,1
299,0,1,0,1
280,1,1,1,1
330,1,2,1,2
344,1,1,1,1
445,1,1,1,1
470,1,0,1,0
291,0,1,0,1
311,2,2,2,2
541,0,1,0,1
245,2,2,2,2
252,1,0,1,0
436,1,1,1,1
258,2,2,2,2
383,1,1,1,1
373,1,0,1,0
225,0,1,0,1
306,1,0,1,0
