cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
486,15,10,29,25
305,10,11,43,42
366,2,2,15,14
234,11,11,41,39
356,8,5,21,20
569,3,3,32,22
562,5,4,27,20
454,2,3,14,13
477,10,12,29,33
566,5,4,20,14
226,8,6,23,27
424,10,8,19,21
433,5,6,17,27
487,10,9,24,16
308,5,5,22,21
493,7,8,22,22
328,2,4,10,18
329,4,5,8,20
387,10,12,27,27
349,12,12,26,32
408,5,4,11,15
238,4,4,21,19
502,17,12,48,38
498,7,8,17,21
264,5,3,13,12
358,6,5,32,27
274,4,4,13,12
347,5,5,15,15
467,16,15,44,44
549,5,4,17,12
280,5,3,10,12
393,9,11,30,35
330,11,10,24,21
465,2,4,8,12
567,9,13,18,25
233,5,5,17,14
448,5,6,18,18
523,7,8,19,21
300,10,10,24,28
450,13,8,35,26
447,24,23,45,43
266,9,4,26,17
229,12,11,24,16
269,8,8,23,20
249,9,10,17,24
361,1,1,6,7
219,11,10,25,21
314,5,11,13,20
431,4,5,18,6
497,1,2,7,6
499,7,8,18,17
547,6,6,15,13
221,8,10,22,20
568,4,2,12,9
250,3,2,13,12
281,2,1,7,5
520,12,14,24,25
438,7,6,16,17
368,6,7,13,13
306,1,2,6,7
307,5,7,21,21
453,4,5,9,9
285,5,4,15,13
273,13,12,22,18
430,1,1,6,6
315,6,5,21,17
563,4,6,13,10
336,5,6,13,14
495,2,3,2,8
404,8,5,16,9
380,6,6,16,18
239,4,2,6,7
261,7,9,16,26
472,4,6,12,12
241,4,4,9,9
247,4,5,9,14
365,2,2,2,8
337,17,18,31,30
379,3,4,8,9
343,13,12,26,24
537,7,12,13,19
335,7,5,12,13
286,9,8,22,22
490,18,18,33,28
251,2,2,5,6
323,5,7,10,12
398,8,12,22,23
511,3,4,10,11
429,2,4,7,9
240,4,3,7,11
296,3,3,6,7
367,3,4,10,12
372,3,4,7,8
484,11,8,18,16
501,2,3,6,5
455,4,6,9,9
392,11,13,21,22
384,4,5,7,10
394,15,12,19,15
473,5,7,15,14
291,7,7,13,10
299,3,5,4,8
522,5,2,9,4
528,2,2,5,5
457,7,7,12,12
312,5,3,7,7
535,4,5,6,8
435,3,3,6,6
381,6,10,13,17
503,8,11,8,16
507,1,2,1,5
474,5,8,9,13
326,5,3,9,5
541,6,6,8,9
420,3,2,5,2
542,3,3,4,5
452,4,4,5,7
434,5,7,9,10
344,1,3,3,4
303,19,16,29,30
262,4,4,6,6
510,3,3,4,5
220,5,5,10,5
402,3,2,4,5
504,3,5,6,6
443,4,5,6,7
332,1,1,1,3
444,2,2,4,2
532,3,4,6,8
543,3,2,3,4
289,10,9,12,13
527,5,3,7,4
257,3,4,3,5
458,4,5,6,7
317,4,4,4,5
416,5,1,6,2
464,3,4,4,4
313,2,1,2,2
476,2,2,3,3
260,6,10,8,11
405,1,1,2,1
290,4,3,6,6
370,3,2,3,3
478,4,3,4,4
346,1,1,2,1
259,2,3,2,4
514,4,4,5,5
506,1,1,2,1
411,8,6,10,7
362,1,1,2,1
422,4,6,6,6
321,2,1,3,1
544,2,6,4,9
340,3,3,4,4
432,0,7,0,8
485,3,1,4,1
230,2,1,3,1
352,4,3,5,3
236,2,2,2,3
355,3,2,3,3
374,4,3,5,4
276,1,1,2,2
388,3,3,3,3
400,2,3,2,3
225,3,3,3,3
235,2,4,2,4
463,3,1,3,1
242,2,2,2,2
419,4,3,4,3
265,1,2,1,2
284,3,3,3,3
556,1,1,1,1
552,1,1,1,1
255,1,2,1,2
354,2,2,2,2
256,1,1,1,1
480,2,2,2,2
228,4,4,4,4
415,3,3,3,3
302,1,0,1,0
512,2,2,2,2
391,1,1,1,1
423,1,0,1,0
376,3,1,3,1
389,1,1,1,1
231,1,2,1,2
492,4,1,4,1
558,1,1,1,1
319,1,0,1,0
263,0,2,0,2
309,1,2,1,2
331,1,0,1,0
316,1,1,1,1
395,1,1,1,1
534,2,2,2,2
292,1,1,1,1
471,0,1,0,1
245,1,1,1,1
253,1,0,1,0
