cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
164,70,68,1283,1256
142,57,59,604,659
144,51,42,909,899
163,34,33,467,472
125,87,94,1670,1641
154,58,60,976,960
113,75,79,1153,1074
94,124,125,2037,2063
82,128,128,2526,2514
116,65,66,980,1028
161,51,40,464,485
515,44,38,462,460
318,61,53,471,449
401,23,23,273,270
196,33,28,575,591
183,49,48,559,516
128,77,83,1039,1047
135,41,42,470,486
206,52,47,391,391
375,28,27,453,448
64,90,95,1285,1269
78,117,113,1572,1623
553,17,18,573,580
403,18,19,400,408
179,18,20,236,243
194,32,39,489,499
172,35,45,483,430
182,26,34,294,320
176,28,32,244,261
170,45,48,386,377
208,79,75,657,664
409,28,29,331,342
342,26,22,219,219
459,7,8,132,139
209,31,33,245,238
117,62,73,624,667
192,47,37,371,334
150,39,43,419,413
294,24,26,228,201
199,39,34,451,432
160,44,42,467,451
531,6,6,130,131
533,7,7,117,102
546,28,30,210,212
550,25,19,265,242
483,26,25,281,273
211,49,44,445,447
186,74,48,568,488
145,65,57,628,548
141,55,63,346,372
386,22,23,184,203
96,97,89,919,839
191,46,47,433,412
207,82,74,533,598
178,45,41,321,329
338,38,44,361,378
197,60,70,508,511
158,47,45,315,300
126,63,62,517,521
427,13,16,126,136
303,35,19,173,48
201,45,41,315,268
297,10,9,84,89
382,11,6,100,86
184,99,98,748,723
188,30,39,260,254
204,55,61,341,370
310,11,15,135,140
570,41,40,244,255
295,16,18,160,157
551,62,57,534,511
169,39,45,403,409
166,57,60,398,416
151,34,36,267,222
327,11,14,110,113
439,17,15,112,123
324,44,34,217,167
153,49,43,343,331
539,15,13,206,196
80,81,79,683,757
398,18,19,102,84
112,103,101,851,879
216,11,12,81,95
500,18,18,142,143
177,50,48,377,398
129,38,36,289,279
468,5,5,53,78
205,75,69,369,352
353,4,5,72,58
195,15,15,189,199
555,18,18,114,152
152,34,32,207,215
147,14,13,104,113
384,20,18,80,77
243,10,12,151,152
360,24,24,215,211
325,28,41,148,138
198,27,25,133,133
379,13,16,78,68
387,8,10,81,79
530,18,22,133,128
392,10,12,55,117
155,75,75,298,288
277,23,22,119,129
171,52,54,290,289
167,19,14,89,75
351,7,5,46,27
298,32,24,121,98
475,33,33,208,176
548,22,20,82,79
268,7,8,42,44
449,10,10,77,95
291,5,7,30,40
397,47,45,161,146
200,33,30,176,152
498,10,8,55,55
190,29,33,157,168
559,24,17,118,85
185,61,50,230,214
278,26,31,176,196
173,24,29,193,192
187,22,22,90,104
462,5,6,35,34
369,11,7,63,63
413,44,52,190,197
146,9,10,57,70
244,8,3,29,33
545,18,18,70,58
127,21,19,98,100
447,16,18,55,62
406,14,11,84,90
203,18,18,94,102
469,36,42,101,101
348,6,6,46,43
214,24,23,147,134
210,33,43,143,140
414,6,5,51,52
489,16,17,78,69
433,8,9,47,70
526,16,11,87,66
505,8,7,57,65
130,25,32,179,187
265,3,2,28,22
215,9,10,44,38
273,30,28,117,174
137,20,21,121,129
417,8,14,58,66
457,6,7,34,36
421,17,21,54,52
557,6,8,29,31
202,34,31,141,134
168,23,28,113,127
213,11,13,37,46
554,13,15,45,55
226,11,13,52,49
470,7,8,33,32
482,40,40,150,140
162,23,25,74,89
446,12,9,44,34
569,5,3,23,27
264,5,6,27,19
212,20,14,99,102
356,8,7,32,32
229,8,9,30,42
418,20,21,62,65
560,17,13,48,39
363,18,22,79,86
334,19,28,77,89
456,7,17,36,49
222,9,9,29,31
248,6,7,25,28
410,4,5,24,22
509,6,6,40,27
494,6,10,25,26
283,8,5,32,30
305,9,12,43,44
568,4,3,21,23
517,25,14,53,37
224,11,6,31,31
347,17,19,47,40
372,3,3,18,6
280,15,16,49,47
309,7,9,33,22
333,13,15,46,53
139,21,18,66,70
492,5,7,19,27
217,17,18,51,34
519,7,9,29,29
237,6,3,16,16
381,4,7,31,33
290,2,2,20,20
165,22,24,74,90
441,11,8,33,34
364,22,18,79,84
269,9,12,21,35
501,4,2,15,14
484,10,10,31,26
437,11,7,16,22
285,5,5,17,16
499,9,11,18,41
317,4,4,21,9
508,4,4,18,18
308,2,2,13,14
407,6,6,19,18
235,5,8,14,32
159,21,21,70,58
234,18,17,68,49
358,6,5,26,17
461,3,4,14,12
251,5,6,22,24
286,6,7,18,24
529,6,4,16,14
503,11,20,18,62
377,12,11,31,29
266,6,6,19,22
272,2,3,12,13
255,6,6,21,16
477,9,10,24,20
275,16,22,35,59
490,6,7,18,24
525,10,12,31,36
426,8,7,25,15
219,11,12,30,26
467,19,14,50,42
428,3,3,13,5
486,6,6,21,19
540,14,10,38,33
238,6,7,25,26
378,8,9,28,24
537,8,13,18,21
315,8,6,26,25
396,6,7,16,20
497,2,1,10,8
562,3,3,13,20
393,8,11,30,38
225,5,3,13,13
284,5,6,14,14
300,4,6,14,17
380,8,9,17,20
349,8,9,27,28
249,5,6,16,17
466,11,14,36,35
502,10,12,19,20
567,9,10,24,22
289,3,3,16,16
343,12,11,31,31
254,8,9,20,21
394,4,9,11,14
516,4,4,11,11
260,7,6,15,10
496,12,11,18,19
232,7,9,25,30
320,7,7,15,12
460,5,7,17,15
339,8,15,20,32
450,9,9,19,18
481,10,6,18,18
301,6,6,12,13
336,3,5,11,11
472,7,4,22,16
279,5,4,12,13
306,5,3,11,9
549,5,4,18,15
220,5,3,10,7
411,12,5,20,15
345,6,7,10,12
436,2,2,7,2
330,6,11,10,17
452,6,7,14,11
221,10,7,17,15
239,3,2,6,7
522,6,7,17,14
412,0,3,0,10
307,9,8,19,19
474,7,6,15,16
233,5,3,9,11
281,2,2,6,7
250,2,2,7,6
323,4,2,9,2
404,5,7,16,15
513,4,4,11,16
337,16,15,30,26
523,9,8,19,19
312,5,6,9,12
493,5,5,12,11
331,4,2,10,5
299,5,7,7,12
445,2,2,6,6
370,3,2,7,6
329,5,6,7,12
520,8,8,16,14
252,1,5,1,10
429,3,5,8,9
465,1,2,5,4
314,6,6,12,12
543,4,4,10,9
402,7,6,16,14
514,1,3,3,6
322,1,1,4,4
326,5,5,8,9
374,3,6,6,9
362,2,2,4,5
435,3,6,6,8
544,12,5,19,8
561,3,2,6,5
400,2,1,4,4
455,4,5,9,9
563,3,4,6,7
453,4,3,8,7
463,2,3,2,6
274,4,4,6,8
448,9,7,14,12
511,4,7,7,11
240,5,4,8,8
367,2,5,5,6
476,5,5,7,9
236,1,1,3,1
434,8,7,12,8
262,3,3,5,5
261,8,9,14,15
424,5,3,8,5
242,3,4,7,6
365,4,4,4,6
271,1,4,1,6
257,3,5,4,7
361,1,2,2,4
458,3,4,3,7
366,3,3,4,5
528,1,2,3,4
368,4,4,6,5
346,1,1,2,3
340,2,2,4,3
506,2,2,4,4
487,9,8,11,12
532,4,5,7,5
473,2,4,4,6
547,2,3,3,5
352,2,2,4,2
480,2,2,3,3
241,4,3,5,5
431,3,3,3,4
444,3,4,4,5
443,5,4,6,4
415,4,5,6,6
228,2,1,2,2
389,1,1,1,2
422,5,5,7,5
247,5,5,8,7
478,4,6,6,6
223,4,2,5,4
432,4,4,5,5
566,5,6,6,7
420,3,3,3,4
558,2,2,2,3
535,5,6,6,6
507,1,2,2,3
282,1,1,1,2
485,2,2,2,3
388,2,3,3,3
541,5,9,5,10
491,3,2,4,3
405,1,1,1,2
408,3,2,4,3
354,1,2,2,2
534,4,4,5,4
564,1,1,1,1
344,3,4,3,4
287,0,1,0,1
471,1,2,1,2
263,3,3,3,3
376,1,1,1,1
538,1,1,1,1
454,0,1,0,1
292,2,1,2,1
371,3,2,3,2
270,3,2,3,2
542,1,1,1,1
383,1,2,1,2
524,1,1,1,1
510,3,2,3,2
302,2,2,2,2
328,1,1,1,1
259,0,2,0,2
357,1,1,1,1
313,1,2,1,2
527,2,1,2,1
321,0,1,0,1
319,2,2,2,2
419,2,2,2,2
395,2,1,2,1
556,1,2,1,2
521,0,1,0,1
276,2,0,2,0
438,0,1,0,1
504,1,0,1,0
245,1,1,1,1
296,1,1,1,1
231,1,1,1,1
246,1,0,1,0
253,0,1,0,1
