cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
111,82,81,670,630
565,42,41,308,300
125,83,90,833,805
184,93,94,782,754
433,1,1,73,79
202,21,27,195,197
72,140,130,1090,1057
227,47,52,431,427
180,66,68,445,459
94,115,111,1017,1013
142,55,58,326,328
145,47,46,308,283
550,20,23,165,165
555,15,13,132,136
136,50,44,344,326
141,59,60,286,301
427,12,9,92,85
128,53,61,406,429
209,23,22,238,227
153,30,38,236,256
551,56,51,265,257
483,16,18,124,123
439,13,12,95,102
324,27,26,152,148
170,33,38,220,215
192,33,29,153,143
459,12,12,98,103
472,4,4,64,62
80,75,73,567,533
191,39,40,284,312
147,12,13,149,136
169,46,48,230,240
545,17,15,118,131
244,4,4,62,54
450,10,6,67,70
273,11,13,87,97
570,51,45,180,181
369,3,9,61,64
158,46,39,312,303
148,39,33,264,255
166,82,87,331,317
375,16,15,147,136
159,18,19,119,87
176,27,23,107,107
177,49,50,325,317
214,22,14,136,119
196,25,26,159,158
137,22,21,123,114
363,23,19,119,94
178,77,66,306,273
217,17,18,103,90
162,16,24,79,100
155,63,62,283,281
135,42,40,163,148
360,23,22,182,157
194,39,44,231,235
277,15,16,70,78
505,8,10,65,56
203,17,19,71,74
186,32,33,189,189
403,14,15,91,95
129,71,48,242,218
316,6,9,58,65
167,21,25,81,85
173,30,28,189,191
199,23,27,171,176
179,23,26,136,143
310,11,12,77,72
168,23,21,68,70
413,40,40,168,171
539,17,16,122,119
243,10,9,65,66
441,8,7,42,43
553,24,27,148,146
333,11,12,66,70
356,7,6,65,60
498,18,16,109,78
190,44,24,143,99
384,20,15,58,59
254,20,26,67,73
195,13,14,88,106
562,2,2,36,34
212,12,14,55,57
519,14,14,67,77
509,5,4,60,45
437,14,12,53,68
531,8,6,37,34
163,37,38,150,158
526,10,10,66,70
200,25,20,103,102
226,14,11,49,65
198,24,25,69,86
342,10,14,61,62
205,69,82,289,321
443,11,10,79,78
210,30,34,112,121
537,18,18,80,85
229,7,6,40,47
409,22,24,100,111
560,4,7,20,36
187,16,19,71,71
406,12,13,70,58
266,5,6,31,31
533,2,3,22,28
530,14,13,73,73
414,6,8,31,34
482,46,41,125,116
339,16,16,58,45
274,3,3,18,30
492,7,7,33,44
470,3,6,14,45
557,9,6,43,41
554,10,14,39,49
307,5,13,19,37
152,27,28,104,97
347,6,5,35,39
151,29,24,95,90
213,12,9,47,37
364,10,14,28,46
497,3,3,21,17
446,13,15,53,59
219,9,9,46,36
349,59,65,213,216
269,2,4,24,27
495,1,1,14,17
334,39,35,94,81
532,8,6,28,29
500,14,13,66,43
327,8,9,31,40
397,53,50,126,121
421,7,6,22,19
558,4,4,20,19
462,4,3,20,16
146,12,11,36,44
278,18,14,67,64
449,6,7,24,26
291,6,5,17,18
366,3,4,17,15
487,6,7,20,22
249,3,5,16,13
298,13,18,39,35
457,9,8,24,23
232,7,7,36,43
458,4,9,18,20
469,15,17,59,70
348,10,12,30,28
527,1,2,12,14
511,4,1,8,13
466,13,14,57,62
489,8,9,25,25
171,19,17,49,43
252,4,4,24,20
377,16,17,44,49
285,8,10,22,25
201,27,24,68,59
312,5,6,18,23
265,5,3,21,19
491,3,2,13,14
378,9,10,33,35
295,17,14,43,47
305,10,9,30,29
490,4,3,19,13
165,13,12,38,29
237,3,7,13,15
358,5,3,13,14
139,10,9,33,30
508,6,5,37,27
546,10,9,28,27
540,15,18,38,45
287,5,4,18,11
185,24,24,63,72
417,7,6,18,18
379,6,5,13,15
127,12,11,38,31
561,4,4,12,14
502,7,5,19,16
345,8,8,23,19
485,5,3,5,11
351,1,1,9,9
247,10,9,39,32
308,12,10,30,27
306,3,2,11,9
268,5,1,10,9
299,16,13,36,24
337,10,9,28,22
429,6,5,16,10
468,9,11,28,33
422,5,8,16,11
516,7,4,17,16
286,3,4,12,9
478,1,1,7,8
569,2,2,9,8
513,9,10,24,22
447,19,20,33,52
336,2,4,5,16
301,5,9,16,18
396,5,4,12,9
250,1,1,7,6
234,4,2,7,9
387,11,10,27,23
389,2,1,8,7
233,4,4,11,12
259,3,2,7,8
525,9,9,19,20
402,3,2,9,8
474,6,6,19,18
303,13,11,25,22
445,4,6,11,23
467,9,7,19,15
382,3,2,8,8
309,6,8,19,22
361,2,1,7,4
296,1,3,6,8
392,3,6,8,14
563,1,2,6,3
238,6,5,15,13
326,6,3,14,8
328,4,4,6,10
418,12,9,23,21
549,7,6,16,14
456,4,3,11,7
499,10,6,14,11
235,5,5,11,8
225,3,3,5,8
486,2,3,4,7
343,14,14,22,20
275,7,5,11,13
407,7,7,10,15
424,2,3,5,7
315,7,7,13,13
372,6,5,13,12
411,3,2,7,4
321,2,2,3,6
434,9,8,17,17
535,3,2,7,6
255,1,3,1,7
566,4,3,11,6
362,1,2,3,6
494,9,7,13,13
297,6,3,15,7
371,3,3,5,8
329,3,4,7,9
543,2,3,2,6
242,12,8,15,12
517,7,6,14,12
426,8,8,13,11
444,1,1,4,4
261,4,3,4,6
548,5,8,10,12
284,6,8,9,14
419,3,2,7,6
368,5,5,11,9
400,2,2,5,3
452,5,6,9,10
404,2,2,5,5
547,3,4,7,6
300,4,3,9,8
302,3,3,5,5
241,5,4,8,7
272,1,1,3,2
314,3,2,6,4
544,8,2,11,2
568,2,2,4,3
330,6,3,10,7
365,3,3,5,5
528,1,2,3,4
381,3,4,6,6
484,7,12,9,18
520,5,4,5,6
380,7,4,10,9
280,4,9,6,12
231,2,3,4,5
442,1,2,3,4
460,6,6,9,8
352,2,5,4,6
496,4,4,5,7
567,2,5,3,7
216,8,9,13,11
311,1,1,2,2
367,5,4,7,6
541,5,7,8,9
453,3,3,5,5
423,1,0,2,0
279,1,2,1,3
292,1,1,1,2
248,1,3,1,4
481,1,2,1,3
290,4,5,6,6
373,2,1,3,1
493,3,3,4,4
428,1,0,2,0
374,3,2,3,3
323,5,6,7,7
394,2,2,2,3
431,1,1,1,2
454,2,2,3,3
415,1,3,2,4
271,3,3,4,4
522,4,4,5,5
245,3,3,5,4
556,4,2,4,3
353,0,2,0,3
317,1,2,2,3
523,4,4,5,5
230,1,2,2,2
393,4,5,5,6
281,1,1,1,2
473,3,4,4,4
221,6,6,6,7
215,7,5,8,6
477,5,2,6,2
320,3,2,4,3
263,6,4,6,4
420,1,1,1,1
239,2,3,2,3
283,2,2,2,2
435,1,2,1,2
246,1,0,1,0
432,2,2,2,2
222,2,4,2,4
408,0,1,0,1
262,2,2,2,2
538,1,0,1,0
240,1,1,1,1
534,2,2,2,2
354,1,2,1,2
260,2,2,2,2
332,2,0,2,0
270,0,1,0,1
451,1,0,1,0
256,1,1,1,1
455,2,1,2,1
410,2,2,2,2
346,1,1,1,1
344,1,1,1,1
501,1,1,1,1
465,1,0,1,0
405,2,3,2,3
412,1,2,1,2
357,1,1,1,1
391,2,3,2,3
224,0,1,0,1
503,2,1,2,1
425,1,1,1,1
529,1,0,1,0
236,0,1,0,1
289,1,1,1,1
416,1,1,1,1
518,2,2,2,2
228,1,1,1,1
476,1,0,1,0
319,1,1,1,1
464,1,1,1,1
220,0,1,0,1
542,1,1,1,1
507,0,1,0,1
564,1,0,1,0
253,2,0,2,0
463,1,1,1,1
322,1,1,1,1
251,1,0,1,0
388,1,1,1,1
