cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
499,7,4,50,58
353,2,1,32,27
285,8,5,42,43
294,15,12,53,48
386,12,12,78,80
338,25,28,119,119
417,6,7,53,60
468,6,3,36,35
310,39,38,130,104
413,42,45,125,133
559,17,20,91,95
380,5,7,28,32
349,9,9,34,29
296,7,8,23,33
168,24,21,74,68
187,15,13,56,62
205,54,36,159,128
163,34,34,135,131
553,23,22,100,97
554,8,13,44,47
277,18,15,68,71
158,35,36,128,133
447,13,19,57,64
377,17,20,66,79
462,5,4,25,26
412,4,4,30,27
166,20,22,91,128
210,41,49,136,150
446,5,8,28,28
317,5,3,26,30
409,21,22,127,117
472,4,5,31,35
147,15,11,54,56
494,3,5,26,25
406,9,7,45,46
457,30,24,125,86
557,9,8,45,42
243,11,10,48,53
234,12,12,51,50
139,20,20,82,82
414,12,8,43,38
165,18,18,48,48
127,11,12,40,47
198,24,18,69,63
455,6,5,23,26
137,15,16,61,63
244,5,5,23,23
545,12,13,59,67
326,3,3,14,22
265,5,7,28,22
162,16,16,80,84
159,18,18,41,58
443,7,6,25,22
219,12,10,31,29
397,37,44,84,106
279,4,4,13,23
306,4,3,21,11
541,9,9,21,33
546,11,8,29,32
201,32,26,71,66
178,40,36,131,121
316,9,4,32,22
549,2,2,11,16
358,2,4,14,17
378,6,10,21,23
152,29,25,75,67
301,5,4,17,15
337,7,7,19,18
364,13,13,45,40
327,9,9,29,28
325,10,13,42,35
526,7,7,32,30
411,3,3,16,13
129,19,29,51,64
509,3,5,18,15
278,32,26,80,63
489,12,11,25,19
456,7,4,20,14
348,3,5,14,17
217,21,19,65,58
517,5,7,17,19
323,4,4,14,16
504,12,9,30,25
540,12,10,20,23
486,4,6,15,10
566,4,2,19,18
351,4,4,13,13
308,4,3,16,14
269,3,4,14,12
212,12,10,42,40
450,11,9,28,29
167,20,13,57,45
305,8,9,27,30
441,10,8,28,23
426,6,6,14,14
303,13,16,29,40
229,7,8,19,21
449,7,7,13,17
330,7,6,16,20
508,6,5,23,10
560,9,9,23,27
407,9,8,19,19
344,1,2,8,9
368,4,5,11,13
533,2,3,10,10
398,6,6,14,13
396,5,6,15,17
334,25,28,45,46
333,8,10,27,26
340,3,4,9,10
268,3,4,9,8
225,3,6,10,12
491,7,10,15,20
555,5,7,11,16
356,2,3,9,8
249,2,6,8,15
497,1,1,7,5
226,7,6,16,7
473,6,4,10,9
387,8,6,17,15
495,1,1,3,6
531,4,4,10,9
237,5,4,10,10
312,6,5,14,17
232,8,8,20,22
343,4,5,10,11
215,7,6,16,16
307,8,6,13,11
421,22,36,36,44
535,4,3,4,8
418,12,12,22,26
347,11,11,22,28
424,5,4,16,9
525,12,9,14,15
384,3,3,11,10
369,13,13,23,21
242,10,9,13,15
261,5,5,13,11
352,6,6,15,15
346,1,1,5,5
528,1,1,5,5
371,0,1,0,5
513,2,1,5,5
223,5,7,7,12
298,10,6,18,17
300,7,6,13,13
563,2,2,5,6
233,3,2,5,6
548,9,8,13,14
484,6,6,12,10
362,1,1,3,5
391,1,1,4,5
393,5,6,8,11
467,12,12,21,22
286,4,3,9,8
275,10,6,19,12
382,3,2,8,4
464,2,2,5,5
552,2,2,7,7
428,1,2,1,5
257,8,7,16,14
435,5,10,6,17
299,3,3,7,3
256,1,1,4,3
297,4,3,9,6
372,3,3,4,6
379,9,7,13,8
490,12,11,25,18
438,7,7,12,13
315,6,7,9,11
389,1,2,2,5
370,1,1,4,4
280,7,6,13,14
392,10,8,14,15
558,3,5,7,6
561,4,5,5,10
425,2,2,3,5
222,7,6,7,9
345,8,8,13,13
254,7,5,10,10
354,2,3,4,4
314,5,7,8,11
544,3,4,6,7
367,3,3,5,5
532,5,5,7,5
381,3,3,5,6
402,5,3,8,5
216,4,6,5,8
241,1,1,2,3
240,2,1,5,2
272,1,2,3,3
520,7,7,8,12
470,5,2,5,4
283,2,5,4,5
404,6,5,9,8
251,1,2,3,3
485,3,3,3,5
543,4,4,5,6
477,3,4,3,5
266,3,3,4,5
423,9,7,11,9
458,3,2,3,3
481,5,5,5,7
463,3,2,3,3
361,2,1,3,2
452,3,3,3,4
562,2,2,3,3
493,3,3,4,3
220,2,3,4,3
284,5,6,5,9
290,0,1,0,2
568,3,2,4,2
432,3,3,5,4
429,3,3,5,3
496,6,6,9,6
422,3,3,4,3
523,4,3,4,4
410,3,3,4,3
267,1,1,1,2
309,4,4,5,4
247,3,6,4,7
547,1,1,1,2
245,2,2,2,3
329,1,1,2,1
512,5,5,6,6
374,2,2,3,2
335,1,1,2,1
289,1,0,2,0
474,5,5,5,6
434,5,4,5,5
518,1,1,2,2
507,1,2,1,3
431,1,1,1,2
302,2,1,2,2
221,2,3,2,3
537,4,5,4,5
365,1,6,1,6
501,2,2,2,2
454,2,2,2,2
503,2,2,2,2
400,1,2,1,2
415,1,2,1,2
451,0,1,0,1
416,2,0,2,0
444,2,0,2,0
263,1,1,1,1
292,2,2,2,2
255,2,1,2,1
460,2,1,2,1
536,1,1,1,1
419,2,2,2,2
228,2,2,2,2
239,1,1,1,1
453,3,2,3,2
282,1,1,1,1
394,2,2,2,2
328,2,2,2,2
478,2,3,2,3
388,2,1,2,1
260,1,1,1,1
224,1,1,1,1
527,2,3,2,3
514,1,1,1,1
442,3,2,3,2
259,1,1,1,1
359,1,1,1,1
238,2,1,2,1
476,1,0,1,0
405,1,0,1,0
461,1,0,1,0
569,1,1,1,1
320,1,1,1,1
231,1,1,1,1
430,0,1,0,1
258,1,0,1,0
511,0,1,0,1
522,0,1,0,1
262,1,0,1,0
321,0,1,0,1
322,1,1,1,1
250,1,0,1,0
332,1,0,1,0
246,1,0,1,0
