cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
167,12,8,72,68
557,10,8,52,48
448,18,18,114,99
386,20,21,90,91
469,30,21,103,77
348,6,4,35,28
187,22,18,71,82
497,2,2,21,30
364,16,13,50,36
166,46,50,174,211
462,28,33,62,95
531,4,3,23,24
500,17,15,89,81
537,12,17,27,48
435,4,6,22,42
308,8,7,37,41
278,18,17,77,65
327,11,9,53,53
468,12,12,66,76
545,11,12,54,58
244,2,2,21,20
185,29,37,101,116
396,4,3,23,25
243,7,7,31,30
339,16,19,45,48
165,13,16,60,75
200,22,19,89,76
413,40,42,145,136
555,10,10,37,34
554,11,11,44,45
240,3,2,23,24
345,11,8,43,31
397,41,41,143,129
198,18,15,44,43
495,1,1,17,15
168,21,18,68,73
437,6,4,12,19
484,5,4,21,21
501,2,2,17,16
406,18,14,79,75
146,12,13,34,45
481,8,6,30,22
299,6,7,29,25
433,3,1,18,1
266,9,8,26,28
446,5,5,20,22
450,12,15,39,49
219,11,11,36,45
444,7,7,28,32
229,6,7,23,31
387,16,9,29,39
265,12,7,41,34
570,38,29,108,93
382,3,5,17,16
252,3,4,14,17
222,3,2,16,14
434,4,5,18,16
337,13,16,34,30
323,6,4,18,19
418,8,4,26,20
533,3,2,22,20
280,7,8,18,26
494,12,12,50,47
274,4,3,30,27
295,10,14,31,39
232,5,7,19,23
541,5,5,23,28
137,18,19,67,69
457,5,3,24,19
316,4,2,10,13
326,3,4,14,16
152,28,26,96,92
347,5,6,19,24
525,7,9,21,21
558,3,2,11,12
127,11,14,32,41
566,7,5,19,17
402,3,5,15,17
474,3,3,13,13
449,6,5,13,16
333,9,9,39,33
275,3,5,19,21
213,13,8,25,22
330,6,7,10,17
226,7,6,15,17
516,11,8,33,27
171,22,24,64,63
546,5,9,20,19
491,2,4,10,12
298,15,12,35,37
544,5,4,14,18
532,4,5,13,17
377,21,16,43,44
429,2,2,10,10
489,7,8,29,25
509,4,4,13,13
233,2,3,10,10
517,9,9,21,30
369,5,6,16,15
297,6,4,21,16
349,10,16,25,33
238,5,6,17,15
361,1,1,8,8
284,8,6,15,14
249,2,3,9,10
269,5,4,13,14
307,6,8,11,18
305,6,6,17,16
257,2,1,8,7
417,9,8,35,29
527,1,2,7,8
522,1,1,6,7
511,5,5,9,16
303,3,1,4,7
343,5,5,17,15
467,12,7,35,26
438,6,2,12,3
540,19,13,26,25
486,6,9,16,16
536,4,3,11,4
473,2,2,8,8
493,6,5,13,12
263,4,4,8,10
242,14,12,21,14
312,3,4,12,13
351,2,2,7,7
221,9,10,15,19
296,5,4,13,6
286,4,4,11,14
260,2,2,6,7
216,7,11,14,19
358,6,6,12,11
262,5,3,9,9
560,7,11,15,21
285,7,7,12,15
254,6,6,13,11
234,6,6,15,15
445,5,8,13,16
426,7,7,13,12
502,6,8,15,16
508,3,3,9,8
562,3,3,8,8
356,5,1,9,4
548,9,10,13,14
547,3,3,9,5
424,5,5,11,13
366,3,3,5,7
291,5,7,11,11
273,3,5,9,10
520,5,5,10,11
215,8,4,13,11
314,5,4,6,8
271,6,8,9,12
272,2,3,5,10
568,3,4,6,7
279,2,2,3,5
452,8,9,18,17
367,2,3,5,6
336,2,2,5,6
301,4,5,9,9
454,0,4,0,10
328,1,1,3,4
389,1,1,3,4
362,3,2,7,5
384,18,23,27,28
235,5,6,9,9
317,4,3,7,6
442,6,5,12,12
526,5,5,11,10
372,4,3,7,9
392,5,6,11,11
549,5,4,7,11
380,4,5,9,11
456,4,3,9,6
365,2,2,6,3
381,3,3,8,6
290,4,3,6,5
567,4,5,6,9
563,3,4,6,9
455,4,7,6,11
487,6,7,9,10
513,3,3,6,4
368,5,6,8,9
405,3,4,6,6
393,5,3,8,7
447,12,11,18,17
543,1,1,2,3
268,2,3,5,5
379,4,3,7,4
561,4,2,5,6
228,1,3,1,5
411,4,4,7,7
306,2,2,6,6
353,5,3,8,7
419,6,2,8,4
523,5,6,9,9
313,2,1,2,3
504,2,3,4,4
383,3,3,6,4
453,4,4,7,5
247,7,5,9,9
463,3,3,5,3
344,2,3,4,4
415,2,3,3,4
320,3,3,4,4
460,1,5,2,5
490,5,6,7,8
315,4,3,5,4
507,1,1,1,2
432,5,6,8,8
478,1,2,1,3
309,2,3,3,5
458,3,3,4,5
237,1,2,2,3
352,2,3,3,3
391,2,2,3,3
341,1,0,2,0
370,1,2,1,3
512,2,1,2,2
422,3,5,5,6
224,2,1,2,2
485,3,3,4,3
408,0,2,0,3
245,2,1,3,1
374,1,2,1,3
223,2,2,2,4
261,1,2,2,2
407,2,3,3,3
287,0,1,0,2
300,2,4,2,4
340,0,2,0,2
524,2,2,2,2
239,2,2,2,2
480,2,1,2,1
394,1,1,1,1
410,0,2,0,2
329,2,1,2,1
510,1,1,1,1
477,1,2,1,2
535,1,1,1,1
569,2,1,2,1
538,1,1,1,1
302,2,1,2,1
220,1,0,1,0
404,1,1,1,1
376,1,1,1,1
231,1,0,1,0
542,1,1,1,1
412,2,0,2,0
371,2,1,2,1
225,0,1,0,1
259,1,2,1,2
241,3,1,3,1
246,1,1,1,1
420,1,0,1,0
416,1,0,1,0
470,1,1,1,1
400,1,1,1,1
332,1,0,1,0
346,1,0,1,0
250,1,1,1,1
503,1,0,1,0
319,1,2,1,2
321,0,1,0,1
230,1,0,1,0
