cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
167,10,13,56,72
178,81,77,315,326
342,18,17,77,74
274,6,8,39,44
137,19,20,97,104
139,7,10,43,47
177,52,48,216,226
252,3,3,30,23
212,18,20,77,81
468,12,14,90,80
437,2,3,30,22
310,16,12,74,78
163,27,24,130,116
170,40,36,162,172
203,19,17,86,88
307,5,7,40,46
457,7,6,39,38
363,43,38,157,124
248,5,5,28,27
499,10,9,39,46
198,13,16,42,51
472,5,5,29,34
570,36,31,121,128
205,44,47,191,178
200,19,17,61,65
406,12,20,57,55
219,13,11,56,47
505,9,10,72,69
545,15,15,53,52
557,12,10,41,44
327,10,7,41,36
469,15,19,52,52
243,7,5,49,47
265,5,3,33,30
151,27,26,108,107
433,2,2,18,19
336,2,3,21,28
278,17,18,64,68
491,3,2,17,18
295,11,13,35,37
462,4,4,19,16
377,19,18,56,51
495,2,1,12,15
334,26,49,77,102
187,18,19,75,83
146,13,14,49,45
466,9,14,33,47
489,7,11,32,31
421,7,7,22,21
516,10,6,35,31
313,4,1,17,1
414,5,7,20,20
482,36,46,79,95
127,11,14,41,43
213,11,9,24,26
418,13,12,45,38
526,5,5,17,20
347,7,8,34,33
240,2,2,14,11
226,10,8,25,24
387,9,10,36,38
413,45,38,132,129
378,5,5,24,26
152,28,27,93,83
266,2,1,10,12
532,3,3,15,15
298,14,11,34,34
558,3,1,13,10
316,3,4,8,15
443,6,8,23,27
540,14,14,31,34
486,7,8,20,19
229,8,9,31,25
296,4,3,6,12
544,6,6,19,10
339,17,18,35,34
382,4,4,21,18
309,7,7,19,24
388,5,5,20,15
450,8,12,32,36
361,1,1,9,8
311,1,1,9,9
171,16,19,45,53
467,10,14,26,30
353,1,1,9,9
508,4,3,17,19
333,9,11,34,31
369,8,6,26,24
446,8,9,22,24
566,4,4,18,20
449,5,5,16,17
548,8,5,18,17
422,2,3,9,10
546,12,10,37,37
299,6,8,16,23
531,2,2,9,6
372,3,3,11,11
254,4,12,12,17
348,7,5,15,10
502,9,7,17,15
509,4,5,13,11
222,1,1,7,8
396,4,3,12,11
268,4,4,11,12
562,2,2,9,10
402,3,2,9,8
474,5,5,13,13
244,4,3,10,10
286,6,6,17,18
220,1,2,7,7
185,33,23,64,51
417,3,5,16,17
201,18,26,42,49
297,4,5,19,12
312,5,5,16,14
165,14,16,36,40
305,7,8,19,18
560,9,8,22,19
541,7,9,11,14
447,11,11,17,20
554,10,12,13,21
269,5,4,13,13
569,1,1,6,1
411,1,2,6,5
473,2,2,5,7
300,5,4,10,9
275,8,8,18,18
364,7,10,16,18
247,7,7,26,22
525,9,11,20,23
423,1,1,4,6
445,6,5,13,11
456,4,3,12,9
452,7,6,14,13
407,5,4,12,9
426,3,3,4,7
356,6,7,11,17
384,12,16,18,26
358,3,2,7,7
404,3,4,8,8
329,4,5,10,10
306,2,3,5,8
344,2,3,7,8
291,8,4,14,7
527,2,2,6,6
352,6,4,13,12
301,5,4,9,9
549,5,6,8,14
261,4,5,12,12
235,3,3,7,6
234,4,5,5,10
285,6,4,11,9
477,2,3,6,5
547,2,2,6,6
523,8,6,15,10
484,7,7,10,12
381,2,3,5,6
511,3,3,7,7
362,1,1,4,3
561,5,3,8,8
380,3,2,6,5
429,4,2,11,5
238,6,6,10,12
368,3,2,7,5
337,13,10,21,15
237,3,5,7,8
289,2,1,4,4
513,5,3,9,8
273,4,4,6,7
287,1,2,4,4
494,8,7,12,9
517,9,5,15,10
442,2,3,5,6
228,6,6,9,8
490,6,7,8,12
343,7,9,11,10
458,6,7,10,13
216,4,3,6,6
444,1,1,3,3
257,1,1,2,3
224,1,4,3,4
326,2,3,2,7
345,6,7,7,9
262,5,4,8,8
221,5,7,13,11
497,2,3,5,7
392,7,5,9,9
302,5,5,7,10
230,1,1,3,3
366,3,5,4,7
405,6,5,8,7
493,4,4,7,6
504,3,3,6,5
455,3,4,3,6
478,2,4,2,7
434,5,3,8,5
522,3,2,4,4
241,2,3,4,5
568,3,4,6,6
328,4,5,6,5
323,4,3,7,4
250,4,4,6,6
543,1,0,2,0
470,0,2,0,3
410,5,3,7,4
245,3,5,4,6
351,2,2,3,3
263,1,1,2,1
215,6,5,7,7
314,3,1,3,2
340,4,2,5,4
290,1,2,2,2
239,4,3,5,4
242,4,3,6,4
487,6,7,9,9
330,3,4,3,5
552,3,3,4,4
256,1,1,2,2
464,3,2,4,3
394,1,3,1,4
281,2,2,3,3
283,1,2,2,3
460,2,3,3,4
393,5,6,6,7
400,3,2,4,3
320,2,2,3,3
315,5,6,7,8
563,2,3,3,3
481,2,2,3,3
365,4,4,5,4
249,1,1,2,2
538,2,2,3,3
389,2,1,3,1
424,5,6,6,8
419,4,5,6,7
371,2,3,2,4
255,4,2,5,4
319,1,1,1,2
520,7,11,9,12
317,3,2,4,3
415,4,2,4,3
391,1,1,2,2
374,2,2,3,2
454,1,1,2,1
376,1,0,1,0
471,1,3,1,3
373,0,2,0,2
507,1,1,1,1
303,2,3,2,3
280,5,5,5,5
567,1,1,1,1
259,1,0,1,0
304,1,1,1,1
528,0,1,0,1
233,3,2,3,2
408,2,2,2,2
225,1,0,1,0
260,2,1,2,1
535,1,1,1,1
465,1,1,1,1
524,2,0,2,0
534,1,1,1,1
383,1,2,1,2
253,0,1,0,1
438,2,1,2,1
379,1,3,1,3
357,1,1,1,1
355,0,1,0,1
246,1,2,1,2
282,1,1,1,1
501,1,1,1,1
453,2,1,2,1
485,1,1,1,1
476,1,1,1,1
322,0,1,0,1
367,2,0,2,0
480,1,1,1,1
428,0,1,0,1
432,1,4,1,4
416,1,1,1,1
321,1,1,1,1
279,1,1,1,1
435,0,1,0,1
332,0,1,0,1
335,1,1,1,1
272,0,1,0,1
420,1,1,1,1
461,0,1,0,1
258,1,1,1,1
506,0,1,0,1
431,1,0,1,0
