cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
555,11,7,42,40
462,1,2,21,20
195,15,13,41,45
377,19,16,54,50
553,32,25,98,100
496,7,8,46,47
509,5,6,25,23
172,37,25,128,97
205,44,53,137,194
497,3,3,20,26
364,12,13,42,43
178,30,35,109,116
482,44,54,159,185
406,8,12,56,50
502,13,11,40,48
334,18,19,57,51
219,5,7,25,19
279,4,4,22,30
254,10,16,55,45
545,15,13,51,56
244,3,1,19,15
551,48,51,150,156
557,9,7,27,26
533,5,6,21,24
327,9,8,34,33
333,8,7,32,30
295,16,17,70,67
249,2,4,19,18
465,1,2,16,15
487,11,15,35,35
446,9,8,27,24
450,13,11,40,42
129,29,29,85,85
372,4,6,27,24
566,8,6,21,25
137,17,19,53,40
353,2,3,17,13
243,8,11,36,42
212,26,41,71,116
285,5,3,22,15
269,8,8,28,41
441,8,13,23,26
561,3,2,16,7
459,12,7,35,30
531,4,6,18,24
421,8,7,29,23
210,37,32,92,73
152,20,23,62,57
491,6,8,23,23
570,35,26,92,84
326,7,6,18,16
407,4,4,15,10
413,51,50,119,114
217,19,14,53,42
433,5,6,10,21
159,14,14,38,48
339,21,20,44,51
467,11,11,38,30
330,5,4,15,18
526,10,8,34,27
398,12,10,29,18
426,12,12,35,22
508,3,6,12,15
456,6,4,27,21
474,6,8,21,22
402,2,3,16,16
257,7,10,19,24
522,7,14,19,31
305,9,9,32,26
315,7,10,17,17
472,4,4,20,16
268,7,4,22,21
397,56,45,100,95
298,10,10,27,23
351,3,2,11,10
393,4,5,9,13
337,7,8,20,20
455,5,5,16,15
352,6,5,21,18
380,4,6,18,20
489,10,10,32,38
387,7,5,20,21
389,1,1,8,2
382,4,3,14,12
490,10,9,24,23
308,4,6,11,13
229,5,7,13,17
378,6,10,21,19
495,1,1,1,8
388,3,2,12,6
312,4,3,11,12
477,7,9,15,17
271,3,2,10,8
520,7,9,16,19
369,11,8,21,18
368,5,5,14,10
354,9,8,34,32
228,3,4,9,10
345,10,6,14,16
358,9,7,30,28
517,7,5,16,13
323,11,6,24,10
328,2,2,10,7
374,1,1,6,7
225,4,1,6,7
443,5,3,16,9
569,3,2,8,5
560,8,11,18,21
546,14,13,32,32
379,5,9,13,16
165,23,23,50,47
445,5,4,13,11
437,4,5,15,13
289,3,1,8,3
232,12,10,25,22
223,2,5,7,16
261,8,6,17,17
303,13,15,27,21
414,8,7,17,17
234,6,3,16,6
301,4,6,9,15
476,3,2,8,5
429,6,3,15,4
343,7,9,19,19
400,2,2,8,11
549,5,6,8,11
548,17,12,21,17
307,7,7,13,11
242,11,24,17,33
340,7,5,15,5
543,4,5,9,10
384,2,9,4,14
541,7,6,14,11
286,4,6,8,9
404,8,3,10,10
264,6,3,17,4
438,6,7,9,17
366,1,1,4,5
291,3,3,10,8
255,1,2,1,6
299,1,4,3,11
423,7,11,9,18
562,2,4,6,7
434,3,3,8,7
494,6,5,10,13
280,5,3,10,4
266,3,2,8,7
306,3,3,5,6
532,6,7,11,14
300,3,5,8,14
449,6,6,12,10
246,3,2,6,5
460,6,8,13,12
329,3,5,6,8
262,4,6,8,13
381,4,4,9,10
457,6,9,9,12
525,11,12,17,15
448,3,1,3,4
260,5,4,10,10
432,6,5,10,9
542,3,2,5,6
463,4,4,6,7
331,0,3,0,7
297,3,5,8,11
356,3,2,6,3
540,8,12,13,17
396,3,2,3,6
237,3,3,7,6
568,2,5,4,7
309,5,4,7,8
215,7,5,10,8
493,3,2,5,4
346,1,3,3,5
558,2,3,4,5
528,2,2,4,4
317,6,6,10,11
361,2,2,4,4
411,5,4,6,7
481,9,8,14,15
392,5,2,8,4
523,6,5,8,6
428,2,1,3,3
567,3,4,5,7
224,5,4,6,7
556,3,2,5,4
220,2,3,3,7
484,7,7,11,9
221,3,2,5,3
424,5,4,8,9
435,4,4,7,7
547,4,3,7,6
537,14,9,16,11
274,1,0,3,0
503,8,4,8,7
238,4,6,6,7
513,3,5,4,7
371,2,2,3,4
216,6,4,7,7
302,2,3,2,4
473,7,8,7,11
564,1,2,1,3
452,6,5,7,7
370,1,3,2,4
458,3,2,4,2
272,3,3,4,4
367,4,5,5,6
535,2,1,3,2
453,3,3,6,4
256,2,1,2,2
552,2,3,3,4
251,2,2,3,4
415,3,2,4,3
511,2,3,3,3
222,4,3,4,4
290,5,3,8,4
284,3,6,3,7
275,8,9,10,12
239,5,4,5,5
410,4,2,5,3
276,3,1,4,1
405,1,1,2,1
563,2,1,3,2
486,4,3,5,4
422,4,3,4,4
430,2,3,3,3
478,2,3,2,4
470,1,2,1,3
245,4,6,4,7
355,1,0,1,0
527,1,1,1,1
362,4,1,4,1
454,0,1,0,1
507,3,0,3,0
485,5,4,5,4
250,1,2,1,2
442,3,3,3,3
344,2,3,2,3
524,1,2,1,2
394,1,2,1,2
464,1,0,1,0
235,2,2,2,2
504,3,3,3,3
376,2,2,2,2
383,0,1,0,1
231,1,1,1,1
226,5,4,5,4
419,1,0,1,0
365,1,1,1,1
313,1,2,1,2
241,0,2,0,2
471,0,2,0,2
431,1,2,1,2
480,1,1,1,1
420,2,1,2,1
479,1,1,1,1
233,1,0,1,0
319,2,2,2,2
544,2,3,2,3
282,2,0,2,0
304,1,0,1,0
521,1,0,1,0
501,1,1,1,1
263,1,1,1,1
240,1,1,1,1
314,3,1,3,1
320,2,2,2,2
230,1,0,1,0
391,2,1,2,1
283,2,0,2,0
461,1,0,1,0
332,1,0,1,0
292,0,1,0,1
259,2,1,2,1
534,1,1,1,1
506,0,1,0,1
258,0,1,0,1
322,1,0,1,0
281,1,0,1,0
510,0,1,0,1
288,1,1,1,1
