cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
96,96,98,1545,1521
409,29,29,455,455
64,113,120,1642,1799
141,55,55,386,405
155,101,87,532,514
342,15,17,218,221
144,67,61,688,643
211,59,60,704,716
186,37,41,607,613
546,19,14,249,250
550,21,16,257,268
142,70,65,686,661
199,43,40,510,517
145,57,55,515,552
207,99,100,879,877
278,22,28,261,327
360,26,26,363,336
80,92,90,1138,1069
191,64,58,577,582
176,50,58,290,329
158,49,38,471,420
338,32,30,346,348
178,49,52,413,438
277,32,34,311,325
386,25,28,248,264
209,22,23,291,334
439,25,25,211,225
324,39,33,295,288
551,69,74,650,652
153,34,39,325,313
130,35,30,446,546
205,42,40,342,328
190,31,41,425,425
498,13,10,146,145
195,19,21,236,235
397,62,58,335,340
112,124,116,1521,1444
166,39,38,422,436
294,24,23,234,232
568,21,15,177,174
177,59,51,521,525
298,27,19,173,136
483,31,37,364,361
188,35,34,410,435
539,18,23,352,357
427,13,16,151,153
151,34,38,292,314
210,35,38,281,284
482,70,65,421,424
165,24,24,214,184
398,21,27,166,208
459,15,15,140,138
172,33,35,276,268
204,52,56,383,370
559,23,22,317,313
169,42,43,400,437
147,20,23,256,241
494,12,9,149,95
517,8,9,84,87
567,11,11,71,87
192,49,45,361,365
497,6,5,91,88
500,20,21,232,278
137,39,35,328,296
369,10,12,104,106
570,36,41,282,286
127,20,21,170,177
363,13,12,105,97
487,12,11,78,70
557,14,8,103,97
162,25,31,225,228
531,13,11,118,107
244,8,4,85,85
545,15,16,128,115
406,11,17,101,103
179,32,28,207,222
146,17,18,134,129
449,15,14,210,252
325,18,16,130,109
173,27,33,261,284
450,21,20,94,138
185,68,64,353,326
530,16,12,149,153
393,9,8,110,107
437,10,11,87,83
152,35,28,185,174
310,15,15,139,135
526,11,10,97,98
295,22,18,161,160
555,24,17,237,208
489,14,14,108,112
327,15,10,107,99
300,14,10,93,81
243,14,13,136,148
247,11,14,97,98
198,29,28,137,153
333,23,23,90,113
201,33,33,180,184
417,12,8,105,90
200,30,27,134,152
232,21,24,146,209
129,34,41,250,267
548,15,16,83,84
499,8,4,45,56
168,28,30,163,185
139,21,19,132,149
377,26,20,150,114
212,58,55,233,250
543,11,9,66,68
334,27,39,137,156
378,11,13,110,90
519,10,8,64,59
462,6,5,41,47
214,24,21,159,146
255,11,10,83,87
202,54,47,306,295
433,5,5,56,54
413,75,68,251,284
509,6,7,54,54
308,3,4,33,31
505,10,10,79,102
345,11,11,94,90
475,18,18,104,95
268,6,5,32,34
441,9,8,43,38
261,16,15,57,58
272,4,4,30,33
171,34,35,216,204
516,6,11,61,59
364,29,25,121,150
303,16,9,76,55
469,25,25,87,105
348,10,10,52,51
421,19,27,60,73
540,16,20,71,71
187,22,21,133,109
533,4,4,43,39
167,19,22,96,109
566,5,4,32,33
414,9,9,62,64
563,2,3,29,29
560,9,10,45,52
387,13,15,72,80
266,5,7,31,28
468,10,9,59,75
302,5,5,29,27
226,4,5,43,44
447,30,41,104,118
491,10,10,35,40
470,15,8,67,51
213,14,17,51,61
456,9,8,39,38
407,11,13,41,54
291,7,7,34,37
366,7,5,38,34
216,13,22,40,58
525,26,28,85,79
418,8,9,43,47
347,16,12,55,50
486,11,14,44,41
225,9,11,45,59
554,12,11,55,73
466,14,17,69,72
446,8,7,33,23
251,3,4,23,25
283,5,6,37,36
222,3,4,19,20
384,16,21,49,54
496,15,11,38,35
219,15,13,45,44
279,6,7,38,39
285,10,7,31,26
159,22,18,56,51
203,22,18,90,87
248,10,8,34,39
326,3,6,12,38
428,4,5,12,29
240,9,10,31,38
328,9,6,36,31
561,7,8,38,29
400,2,1,15,12
549,7,7,32,31
438,5,3,31,17
237,8,5,24,23
474,6,9,22,24
224,5,8,29,29
431,5,7,9,25
217,15,15,37,37
356,4,3,15,18
286,21,19,59,50
306,9,5,25,21
472,6,6,27,30
289,3,3,13,15
463,3,2,16,15
412,8,9,19,25
513,7,8,36,33
423,7,5,21,25
528,4,2,17,14
330,6,9,26,31
301,9,8,18,21
512,3,4,9,18
269,7,6,24,31
238,5,4,19,20
541,15,14,36,38
254,10,12,38,25
372,7,7,28,26
537,14,13,31,39
353,4,4,13,15
410,6,7,21,17
492,5,7,18,22
426,10,6,26,19
460,8,12,30,29
508,3,4,17,17
358,8,10,40,38
351,3,5,13,16
280,12,13,25,33
490,11,6,24,23
455,5,6,13,17
408,3,3,11,9
380,8,5,32,15
273,8,10,14,26
467,14,18,43,42
297,6,6,20,18
220,9,7,23,20
313,3,2,8,10
392,10,10,28,26
379,21,16,49,33
349,8,10,18,28
371,2,3,11,5
404,9,5,26,25
477,9,11,26,23
315,6,9,21,20
221,8,7,18,19
230,2,2,8,8
493,6,6,16,16
305,10,10,35,34
481,5,5,13,13
510,5,4,11,10
514,2,2,7,8
339,13,17,31,38
382,5,6,16,15
337,18,17,32,30
215,5,5,8,13
229,5,2,17,7
275,9,11,16,20
522,5,3,11,7
448,6,4,16,8
453,7,8,15,16
381,4,6,11,12
233,6,5,15,11
461,5,5,8,10
562,6,5,19,16
235,5,5,12,14
241,5,4,7,10
260,10,6,18,14
368,2,4,7,8
520,3,5,13,11
307,10,8,20,18
320,3,4,7,5
312,7,7,18,18
314,7,6,13,14
523,8,7,17,20
355,1,1,4,5
424,8,7,15,15
346,5,5,10,10
480,3,4,7,9
396,5,3,9,6
367,8,5,14,11
264,7,8,12,14
343,9,10,19,21
284,5,6,12,11
299,5,4,9,8
391,2,2,2,5
429,3,2,7,6
290,6,5,12,11
452,5,6,12,11
534,3,5,7,8
344,4,3,7,6
457,10,11,18,19
411,8,8,14,14
415,4,4,8,6
309,4,8,7,8
435,2,1,6,4
473,8,10,9,13
544,6,4,8,7
484,6,7,9,11
504,11,8,16,14
535,3,5,5,9
558,2,1,4,3
271,4,5,8,8
478,1,2,2,4
332,1,1,3,3
432,6,6,12,9
365,2,2,4,3
252,3,6,6,8
547,5,3,5,5
458,1,2,3,2
362,1,1,3,2
340,2,4,4,5
323,6,5,8,7
250,2,3,3,4
507,2,1,3,2
263,2,3,3,4
370,3,3,5,5
402,4,3,5,3
538,2,2,3,3
259,5,5,8,6
503,7,5,7,7
532,6,4,7,5
258,5,3,6,4
420,1,1,1,2
434,3,2,4,3
501,5,4,6,5
292,2,3,3,3
454,4,6,5,8
374,2,1,2,2
245,3,5,4,5
405,3,2,3,3
394,3,3,4,4
352,2,3,4,3
383,1,1,2,2
317,2,3,2,4
296,2,2,3,2
336,4,3,6,4
239,2,3,3,3
228,2,3,2,4
249,2,2,2,3
542,2,2,2,2
444,4,4,4,4
242,3,4,3,4
256,1,1,1,1
502,4,4,4,4
529,1,2,1,2
282,2,2,2,2
231,2,2,2,2
442,1,1,1,1
425,0,1,0,1
265,0,1,0,1
388,1,2,1,2
511,3,4,3,4
354,3,3,3,3
471,2,2,2,2
495,1,3,1,3
311,1,1,1,1
287,0,1,0,1
281,1,0,1,0
569,0,1,0,1
564,1,0,1,0
416,1,1,1,1
389,1,0,1,0
464,1,0,1,0
335,3,2,3,2
445,3,0,3,0
236,2,1,2,1
234,1,1,1,1
316,1,0,1,0
443,1,3,1,3
485,1,1,1,1
422,3,3,3,3
270,1,1,1,1
376,1,1,1,1
322,1,0,1,0
465,0,1,0,1
329,1,1,1,1
527,1,1,1,1
