cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
64,96,84,884,819
515,36,33,285,290
278,17,20,190,176
530,8,9,94,111
116,49,52,403,414
191,46,42,352,361
324,33,29,177,144
207,74,78,452,486
126,73,78,428,464
565,56,56,306,325
209,26,27,270,241
180,57,56,329,326
211,41,37,284,284
78,109,108,1151,1119
403,9,14,123,122
144,55,52,465,472
208,82,91,449,462
182,31,24,243,240
129,28,29,221,207
112,98,111,741,764
459,10,9,89,92
148,25,34,244,239
199,27,24,229,230
427,13,12,106,102
294,18,15,85,87
150,33,35,177,180
147,20,17,151,155
169,38,38,228,218
496,12,13,90,84
177,44,38,231,214
202,27,28,172,147
72,107,108,892,915
145,48,43,277,307
141,45,49,258,261
423,13,14,195,91
160,50,49,281,310
368,12,13,88,120
176,23,22,97,93
559,16,15,77,86
166,56,69,270,300
153,30,32,163,176
375,19,18,128,143
179,37,36,241,255
186,47,44,323,282
338,35,23,139,137
178,44,46,242,225
570,56,60,175,240
554,11,7,58,63
128,66,66,444,446
210,32,36,159,176
135,32,29,136,122
483,17,16,91,97
363,33,27,191,137
277,16,15,82,86
155,59,61,231,208
248,6,6,54,60
190,27,29,131,111
167,21,17,123,106
406,14,14,78,77
173,25,29,181,178
201,31,26,143,117
490,17,13,78,86
139,20,22,122,125
539,17,16,120,92
377,19,19,80,90
345,7,8,51,54
393,8,9,96,82
417,9,8,91,53
439,11,11,81,91
192,37,35,187,183
233,4,1,40,38
298,13,16,60,57
196,29,32,128,122
472,5,5,51,44
327,33,48,161,161
163,34,31,154,134
172,33,33,167,185
553,21,22,187,182
409,19,18,91,87
194,43,49,214,221
469,17,11,92,96
348,8,6,54,50
437,3,3,35,35
195,16,16,93,103
545,10,11,80,72
244,1,2,33,34
217,17,15,67,48
500,14,16,53,71
204,51,48,194,201
386,26,21,126,94
534,4,2,35,24
308,10,10,55,55
441,7,6,36,32
162,16,17,28,61
247,6,8,41,30
188,28,26,136,150
214,16,15,79,78
151,28,28,112,100
551,53,47,216,198
243,8,9,61,60
531,5,5,25,30
566,7,6,16,36
255,8,2,39,8
269,4,5,37,38
216,8,12,42,43
557,6,9,39,36
158,39,45,162,180
299,8,7,33,29
414,7,6,33,30
482,55,56,143,135
433,3,4,23,28
342,12,13,64,63
462,29,29,86,72
387,12,11,42,44
203,18,11,61,53
165,10,14,73,72
213,15,15,67,59
205,71,60,252,254
336,4,4,33,31
558,3,5,12,25
418,12,11,39,38
232,6,7,29,33
310,10,12,56,61
146,14,12,46,46
168,23,21,62,68
159,17,17,70,67
413,46,43,125,116
364,13,11,39,43
497,3,3,20,20
198,16,16,53,48
351,7,6,41,36
421,8,7,33,35
550,11,12,44,45
212,18,19,63,59
555,10,9,49,48
549,6,5,31,29
379,10,5,28,22
152,28,26,111,104
219,9,10,46,41
349,4,5,33,32
316,7,5,26,19
448,13,14,53,48
296,5,3,22,19
505,10,15,47,53
231,3,4,16,7
533,3,3,16,13
455,1,2,12,15
171,27,25,71,64
275,12,11,22,38
265,6,6,37,36
541,8,14,21,33
494,8,4,29,29
200,28,26,88,94
508,3,2,14,16
358,11,12,32,28
400,3,2,14,9
560,8,12,21,32
137,19,22,68,60
519,12,15,37,41
127,15,13,48,54
334,38,35,98,88
491,2,4,11,15
398,11,10,25,30
457,11,9,25,25
249,1,2,10,9
516,8,10,18,28
229,4,8,13,16
353,2,2,4,11
295,17,15,51,46
474,8,6,25,24
312,4,5,12,17
499,8,8,34,30
408,1,2,7,10
286,5,4,18,20
567,1,3,9,11
456,3,3,12,9
356,3,4,16,15
242,1,2,9,9
330,5,3,14,10
240,2,3,12,9
525,11,8,22,20
339,7,10,27,31
520,6,7,12,14
546,13,9,29,28
511,7,6,21,21
442,11,12,22,27
307,3,2,12,9
187,15,16,34,34
543,1,2,5,9
333,10,12,18,22
447,6,8,21,25
222,6,7,13,16
434,5,5,12,15
266,2,3,8,4
185,24,19,62,52
426,10,11,17,22
445,5,3,14,4
268,2,4,8,10
468,8,10,22,32
517,9,8,23,18
301,4,4,10,11
415,3,3,6,9
381,4,4,9,10
484,5,6,13,12
347,5,7,17,15
542,3,2,4,9
305,12,11,29,30
262,6,4,13,8
378,10,7,25,19
481,10,10,20,19
544,2,3,7,6
369,7,6,16,16
467,17,16,31,27
513,3,5,9,10
548,11,12,21,21
261,4,3,12,6
279,4,5,13,12
306,3,2,10,7
443,4,4,7,10
463,3,2,6,7
429,4,3,12,7
228,2,3,5,8
466,2,9,3,19
343,4,4,9,10
384,13,19,17,24
540,15,10,21,19
238,3,5,8,7
374,3,2,7,5
326,4,4,12,12
476,8,5,14,10
263,4,2,5,7
362,1,2,5,3
562,3,3,10,7
537,4,6,12,12
254,10,9,20,21
446,5,5,11,13
526,10,11,28,22
309,2,5,7,6
450,11,12,23,23
323,7,9,12,13
260,4,3,9,9
454,3,4,3,8
561,8,9,12,16
271,2,2,5,4
280,5,6,10,8
223,3,2,6,5
285,6,4,8,7
337,10,7,15,10
239,1,1,3,4
502,3,6,7,8
274,1,1,2,4
416,2,2,2,4
382,6,8,11,13
383,1,2,1,6
389,1,2,3,4
392,5,7,10,13
372,3,3,6,5
344,3,4,3,6
315,6,8,9,10
300,2,5,4,7
563,1,3,1,5
461,1,1,3,3
487,4,6,7,7
357,1,1,3,3
380,5,5,7,8
396,2,2,2,4
493,4,4,5,7
297,4,5,6,8
252,2,2,3,6
424,5,3,6,5
226,8,8,12,8
237,2,2,4,4
473,4,5,6,6
489,2,3,3,5
495,1,2,3,2
432,3,5,4,8
428,1,1,3,3
317,1,4,1,5
283,2,1,2,2
527,1,1,2,2
314,1,1,2,2
568,4,2,5,4
291,5,6,6,8
366,1,2,2,3
284,3,5,5,6
440,1,0,2,0
465,3,3,4,3
230,1,1,1,2
449,3,4,5,5
235,5,5,7,5
509,3,6,6,8
313,3,2,4,3
257,1,1,2,2
538,1,1,2,2
220,2,2,2,3
289,2,2,2,3
287,0,2,0,3
346,2,0,3,0
340,3,2,3,3
391,2,1,4,1
407,6,3,8,4
234,4,5,5,6
215,13,14,16,16
388,2,1,3,2
402,3,4,4,4
512,3,4,3,5
367,2,4,2,5
477,3,2,4,3
272,4,3,5,4
435,2,4,4,4
329,2,2,2,3
303,2,3,3,3
365,4,4,5,4
302,2,1,2,2
430,1,1,2,1
501,1,0,1,0
394,2,1,2,1
292,1,0,1,0
259,1,2,1,2
224,2,2,2,2
478,1,1,1,1
569,1,1,1,1
535,0,3,0,3
453,3,3,3,3
246,1,1,1,1
251,1,1,1,1
341,0,1,0,1
486,5,3,5,3
464,2,2,2,2
332,1,2,1,2
460,7,2,7,2
290,3,3,3,3
523,4,5,4,5
221,5,2,5,2
444,1,0,1,0
422,3,2,3,2
470,3,3,3,3
507,2,3,2,3
405,2,1,2,1
282,0,1,0,1
361,1,0,1,0
225,1,1,1,1
425,1,1,1,1
352,3,1,3,1
245,2,2,2,2
529,1,1,1,1
411,1,1,1,1
320,1,1,1,1
371,2,2,2,2
492,0,1,0,1
273,3,4,3,4
404,2,3,2,3
522,1,1,1,1
510,0,1,0,1
319,1,1,1,1
514,0,1,0,1
250,1,1,1,1
536,1,0,1,0
241,2,1,2,1
328,1,1,1,1
410,1,1,1,1
431,1,0,1,0
485,2,0,2,0
471,1,1,1,1
504,1,0,1,0
528,0,1,0,1
412,1,0,1,0
480,1,1,1,1
321,0,1,0,1
335,0,1,0,1
