cve_mun,grado_entrante,grado_saliente,fuerza_entrante,fuerza_saliente
62,98,95,1148,1196
49,99,102,1044,1111
40,127,118,1729,1685
61,95,98,1044,1070
72,76,75,574,583
99,100,104,1995,2061
23,128,128,2355,2358
36,97,95,1590,1522
91,102,95,947,964
115,100,113,1253,1254
110,81,79,758,788
59,135,133,1770,1754
113,61,54,473,446
92,72,78,981,951
75,89,95,1079,1046
47,98,90,1129,1054
181,24,29,334,365
138,37,39,404,395
52,113,110,1116,1100
85,109,114,1169,1221
86,79,77,678,602
45,133,124,1847,1885
350,21,19,244,232
175,50,51,359,354
131,69,62,480,484
74,110,106,1277,1249
103,94,95,637,639
142,42,51,284,308
82,93,94,773,753
149,23,23,211,202
157,35,34,287,254
69,104,110,1223,1183
132,81,89,786,828
66,106,108,819,895
63,103,109,1300,1265
153,21,20,169,167
164,49,55,421,430
96,69,70,549,565
79,100,100,866,845
515,27,23,218,209
189,72,72,505,518
124,107,95,1175,1126
90,83,82,735,719
89,91,95,916,948
174,80,84,613,591
107,82,85,512,494
102,122,112,1425,1381
399,36,39,275,254
133,31,39,237,246
182,15,15,247,254
71,103,100,840,846
143,41,44,251,247
93,92,98,956,953
73,96,105,691,723
78,75,74,515,519
125,63,69,420,458
401,19,11,95,91
318,28,34,159,161
210,24,25,102,124
397,41,41,247,254
134,38,46,284,298
161,18,19,128,119
293,25,24,159,155
123,54,55,428,382
80,59,62,323,323
191,33,28,146,138
183,37,35,231,223
227,22,20,165,166
565,25,24,165,172
154,38,38,281,306
117,41,37,224,222
94,82,87,468,515
206,30,24,113,100
171,17,18,84,90
128,54,56,297,283
199,21,19,161,162
111,62,66,363,369
64,84,80,481,444
447,9,12,18,63
194,31,27,174,179
126,61,61,367,374
192,24,24,122,138
160,30,33,163,191
84,81,76,349,353
207,36,40,220,219
145,35,30,115,113
180,70,53,332,281
197,55,49,222,230
116,41,44,221,226
223,18,20,63,103
135,29,25,154,107
208,45,43,224,228
172,21,24,112,93
150,26,24,101,103
294,9,12,49,51
201,16,17,84,91
144,35,40,263,279
141,52,57,207,223
559,7,8,52,56
184,71,72,325,319
211,30,33,196,183
136,30,30,208,196
375,13,14,80,79
417,5,5,74,62
468,5,6,57,56
427,10,10,50,43
277,15,14,74,80
155,34,27,110,117
178,31,32,134,133
403,12,13,111,116
170,26,30,127,142
112,81,79,422,436
177,35,35,171,182
169,49,44,185,175
130,23,21,102,99
148,21,21,118,120
176,26,23,72,72
195,11,13,85,83
147,10,10,67,81
386,21,21,78,111
186,28,23,129,119
217,19,16,61,86
439,6,7,36,39
324,22,19,72,63
475,24,27,112,124
196,17,19,73,74
129,28,27,78,65
310,35,35,103,98
545,14,8,45,46
244,4,2,28,22
384,4,2,13,25
349,28,32,108,118
539,12,14,66,66
187,12,12,51,47
558,2,1,21,22
482,49,61,155,201
158,29,30,92,93
273,5,9,15,44
312,2,3,21,22
553,15,15,75,72
326,6,7,37,43
500,8,8,35,22
188,20,22,59,79
225,4,4,28,15
168,14,14,50,46
219,5,6,32,31
393,2,2,14,20
530,9,6,35,21
489,4,3,32,18
173,21,26,90,81
202,25,27,75,103
433,2,2,20,8
483,18,21,81,81
325,11,9,41,38
139,18,19,88,97
438,4,4,21,20
380,3,2,21,21
360,17,19,72,72
165,14,10,51,14
166,28,28,105,113
162,12,14,59,72
146,9,10,36,27
214,15,19,63,82
279,2,2,8,19
254,11,8,35,25
358,8,8,30,37
295,11,11,38,28
533,2,2,12,16
342,11,10,30,27
550,11,14,48,51
409,15,15,60,59
449,6,4,21,16
516,7,4,23,18
229,4,6,28,24
551,37,37,119,119
159,10,9,27,32
413,29,23,62,49
163,23,20,61,54
338,19,20,60,59
213,6,3,21,17
557,5,3,15,15
261,6,7,19,28
414,4,4,19,16
341,2,3,13,15
339,11,13,26,28
378,7,5,19,24
271,1,1,12,12
190,25,21,61,63
203,19,19,58,51
327,3,3,20,20
472,7,8,32,33
448,6,6,23,17
462,3,4,11,14
204,30,30,74,71
137,16,17,44,47
249,3,4,13,12
441,9,9,25,21
459,8,6,23,23
209,15,17,57,50
508,3,3,17,16
498,5,10,23,16
275,11,10,23,29
337,11,7,23,8
285,4,4,15,13
367,3,2,12,12
243,6,7,15,16
526,6,6,18,17
152,13,14,40,41
212,15,10,40,33
248,3,3,4,13
377,15,11,52,30
446,5,4,17,18
305,8,9,23,30
299,2,6,9,16
437,4,11,24,37
198,15,20,28,35
531,4,7,18,16
343,7,4,22,12
469,9,8,22,24
496,3,4,15,17
333,9,7,24,20
179,13,18,34,40
519,2,4,8,16
426,7,7,9,16
379,12,9,28,19
185,9,10,25,22
421,6,7,15,15
487,5,4,12,9
205,36,38,87,82
334,16,13,25,31
269,6,8,14,22
232,4,6,12,15
317,7,7,19,12
481,5,4,12,10
151,26,25,63,61
240,2,3,9,9
406,5,5,16,14
408,1,1,7,6
200,19,16,39,34
460,6,7,17,16
570,20,19,42,38
540,5,5,11,11
356,2,1,8,6
450,6,9,14,14
167,12,10,19,20
505,6,8,15,19
265,4,3,9,8
127,9,10,19,21
298,5,5,12,13
432,7,5,12,8
467,8,8,19,18
566,3,2,7,8
456,5,3,8,8
560,1,2,6,2
353,1,2,4,7
328,1,1,5,6
216,6,7,14,12
412,1,3,6,6
278,17,16,33,31
259,2,2,5,7
555,5,4,8,11
314,5,1,11,1
499,6,6,10,10
525,5,5,12,11
434,3,2,10,8
490,3,3,9,10
502,7,10,11,20
554,11,9,24,13
307,6,7,10,12
478,3,2,7,5
255,2,1,6,4
546,7,8,12,14
354,4,3,10,9
266,3,2,3,5
250,2,1,5,4
288,4,12,4,20
268,3,3,6,5
308,2,5,5,7
404,3,3,9,9
387,1,5,4,6
264,2,2,7,7
315,2,3,6,7
309,2,3,5,4
348,2,3,6,8
541,9,8,14,9
345,7,5,14,11
242,5,3,9,6
549,4,3,9,7
548,8,3,11,6
568,2,1,2,4
396,1,1,4,4
234,3,2,5,6
302,8,7,15,14
301,3,4,5,7
303,4,5,5,8
418,12,19,17,26
330,3,3,6,7
567,2,3,4,5
235,1,3,2,5
241,1,3,3,4
494,10,10,16,17
407,3,2,5,4
221,5,5,8,5
491,3,7,6,9
465,1,2,3,4
453,2,4,2,6
452,2,3,4,3
289,1,1,3,2
381,2,2,4,3
366,1,3,3,4
497,1,1,1,3
364,10,11,17,12
423,1,1,1,3
507,2,1,4,3
410,4,5,7,8
420,1,3,3,3
522,4,7,5,9
260,2,3,4,4
398,5,8,11,11
455,5,3,6,5
251,2,3,3,5
392,6,9,8,13
523,4,6,6,7
532,2,2,4,2
347,9,9,13,11
284,2,2,2,4
283,4,3,5,5
400,1,1,1,2
543,2,4,4,5
224,2,2,3,3
320,5,2,6,2
443,1,1,2,2
473,4,4,5,5
344,1,1,2,2
371,3,3,4,4
466,6,6,6,7
463,0,4,0,6
363,7,4,8,5
237,3,3,4,3
517,4,3,5,4
435,4,2,5,2
563,2,2,2,3
520,3,3,4,5
544,4,5,5,5
300,1,1,2,1
238,1,1,2,1
486,5,6,6,7
394,5,3,7,4
477,6,1,8,1
484,3,3,3,5
272,3,1,4,1
513,4,3,5,4
222,2,1,2,2
252,1,1,1,2
428,1,2,1,3
562,0,2,0,3
538,1,1,2,1
382,2,4,2,5
369,6,7,6,8
226,3,3,4,4
340,3,5,3,6
362,2,2,2,3
306,1,0,2,0
537,4,2,5,2
470,2,2,3,3
431,2,2,3,2
474,4,2,4,3
429,2,2,2,3
485,2,1,2,1
368,2,2,2,2
322,1,1,1,1
352,2,1,2,1
247,4,4,4,4
445,2,2,2,2
373,1,1,1,1
215,2,6,2,6
524,1,2,1,2
304,1,1,1,1
389,0,1,0,1
422,2,2,2,2
365,0,2,0,2
509,1,1,1,1
220,0,1,0,1
374,1,1,1,1
236,1,2,1,2
291,3,0,3,0
297,2,2,2,2
424,3,4,3,4
471,1,0,1,0
561,1,1,1,1
454,0,3,0,3
425,1,2,1,2
263,1,1,1,1
290,2,2,2,2
319,0,1,0,1
501,1,1,1,1
457,4,2,4,2
534,1,1,1,1
286,3,2,3,2
464,0,1,0,1
528,1,1,1,1
495,1,1,1,1
527,0,1,0,1
372,1,2,1,2
503,2,0,2,0
493,1,2,1,2
245,1,1,1,1
569,1,1,1,1
274,1,2,1,2
282,1,1,1,1
280,2,1,2,1
311,2,2,2,2
436,1,1,1,1
336,0,1,0,1
256,0,1,0,1
258,3,2,3,2
511,1,1,1,1
361,1,1,1,1
547,2,1,2,1
504,1,1,1,1
476,1,2,1,2
405,1,1,1,1
535,2,3,2,3
402,1,1,1,1
411,1,1,1,1
370,0,1,0,1
276,1,1,1,1
262,0,1,0,1
388,0,1,0,1
239,0,1,0,1
351,0,2,0,2
442,0,1,0,1
329,0,1,0,1
415,1,1,1,1
