cve_mun_full,num_dispositivos_home_00_08,num_dispositivos_home_00_05,num_dispositivos_home_primero
21089,26,12,71
20519,26,14,74
24031,26,7,74
20087,26,23,81
11010,25,16,51
10021,25,16,88
20560,25,9,91
30152,25,18,75
20386,25,9,189
20550,25,19,99
24001,25,21,131
7075,25,19,118
7055,25,14,56
31032,25,19,131
29022,25,18,125
21193,25,14,135
20210,25,13,76
31007,25,19,94
28028,25,13,77
30154,25,17,67
20042,25,17,146
30197,25,12,94
20447,24,13,91
7072,24,15,80
30104,24,12,94
31100,24,18,113
20171,24,15,117
20052,24,12,72
32030,24,20,117
32033,24,18,79
30017,24,11,73
4008,24,15,85
30167,24,13,79
7011,24,10,150
31028,24,16,92
8025,24,20,69
8044,24,17,66
20414,24,18,97
21137,24,16,93
19027,24,19,40
16026,24,16,109
21217,23,12,63
12026,23,16,64
16094,23,19,73
13042,23,15,70
31021,23,22,72
8028,23,20,44
31023,23,12,44
20219,23,9,72
30119,23,15,63
8007,23,17,142
24045,23,20,77
14052,23,18,60
29030,23,14,100
10018,23,18,80
20077,23,22,59
13049,23,13,72
8006,23,18,80
21185,22,17,67
15078,22,19,82
12076,22,6,140
16092,22,15,76
28018,22,14,63
32021,22,14,74
24048,22,14,79
21033,22,10,71
16061,22,17,77
31084,22,16,71
20549,22,15,68
7098,22,12,46
14040,21,12,90
12042,21,11,91
12010,21,7,95
8065,21,13,140
8023,21,17,141
20185,21,15,63
14019,21,16,93
21087,21,12,76
13062,21,13,174
30035,21,18,68
4007,21,15,64
20339,21,18,128
21012,21,16,99
8064,21,15,98
7010,21,8,80
20277,21,10,106
20333,21,12,83
31025,21,15,87
12043,21,13,72
30209,21,13,74
5021,21,18,67
26016,21,19,73
30031,21,16,92
16005,21,18,62
18019,21,17,119
19023,21,20,37
16027,21,13,66
20441,21,16,85
15077,20,18,236
26056,20,15,103
21139,20,7,74
21059,20,13,189
31069,20,13,106
21198,20,7,110
21213,20,10,44
20108,20,14,77
21086,20,14,173
8024,20,13,61
8039,20,14,51
20525,20,11,80
16028,20,19,63
24014,20,15,95
21212,19,8,88
20165,19,9,57
29052,19,15,78
7070,19,11,77
16109,19,12,73
31009,19,13,86
14042,19,14,60
20348,19,12,54
7096,19,7,155
10019,19,16,102
7091,19,13,95
31039,19,17,34
20509,19,9,77
14106,19,12,89
20462,19,11,40
20347,19,8,82
20143,19,11,82
30079,19,8,49
21075,18,12,48
7111,18,11,131
7039,18,9,126
29035,18,15,40
8016,18,15,47
21127,18,14,56
20050,18,5,89
20349,18,8,44
24034,18,10,74
30067,18,18,89
20013,18,11,64
28042,18,12,51
31085,18,11,87
12054,18,11,168
14075,18,15,52
20421,18,9,41
5008,18,12,64
32027,18,8,86
30156,18,7,46
31065,18,10,52
14069,18,17,76
12074,17,10,50
21145,17,8,46
21109,17,16,85
14057,17,16,55
30041,17,9,95
21016,17,7,68
32004,17,10,38
7042,17,10,45
20153,17,14,52
21002,17,14,50
28011,17,12,84
21178,17,7,55
13017,17,9,94
14010,17,15,58
31073,17,6,65
12024,17,12,92
20134,17,12,69
30106,17,15,42
19003,17,16,22
29003,17,14,51
30212,17,9,79
20520,17,12,45
8012,17,12,44
21058,17,11,142
7067,17,6,71
26051,17,14,62
20173,17,1,40
30147,16,10,74
13043,16,7,64
24026,16,9,142
31074,16,11,55
7064,16,12,77
19051,16,13,39
30202,16,12,61
8061,16,11,52
14104,16,13,48
7114,16,9,85
26072,16,14,82
12065,16,13,54
7115,16,4,195
21092,16,5,37
8067,16,14,39
12013,16,11,89
7044,16,7,72
19016,16,16,29
7066,16,6,100
31090,16,15,50
28005,15,12,45
14081,15,10,38
7093,15,9,89
10015,15,9,78
16039,15,9,84
7122,15,8,65
31011,15,12,34
30163,15,12,40
21097,15,6,64
20188,15,10,52
20424,15,11,42
26059,15,12,32
20513,15,9,40
14038,15,11,33
20356,15,10,32
20229,15,8,34
7105,15,8,61
21036,15,7,81
20076,15,4,37
20207,15,7,108
10031,15,9,39
10027,15,11,69
21113,14,7,64
20392,14,7,50
30185,14,12,86
31018,14,9,106
30029,14,4,93
8034,14,14,51
7004,14,8,102
21160,14,5,34
21203,14,9,82
21062,14,8,29
12070,14,10,31
14032,14,13,77
29046,14,6,82
26014,14,13,28
30007,14,13,41
7084,14,6,32
20064,14,13,34
31047,14,8,67
7038,14,6,77
20531,14,3,109
30180,14,10,114
21112,14,11,58
32046,14,12,52
30088,14,9,50
20269,14,10,32
10017,14,11,49
21182,14,10,46
30139,14,11,32
29009,14,10,81
20426,14,10,40
19001,13,9,39
20080,13,5,29
24038,13,10,67
30063,13,10,39
31035,13,10,38
20088,13,4,32
20102,13,9,55
20446,13,7,51
24044,13,12,44
5012,13,11,45
31087,13,11,64
20297,13,8,59
24039,13,6,109
7033,13,5,71
20037,13,6,23
20507,13,7,25
8018,13,9,63
20070,13,10,28
30012,13,11,61
21025,13,12,64
12079,13,7,71
20308,13,10,28
20213,13,6,46
20486,13,4,40
16013,13,10,48
12025,13,6,43
21120,13,10,54
21066,13,9,25
12005,12,8,35
20170,12,8,57
30056,12,8,39
19050,12,6,36
24041,12,8,85
13025,12,9,68
20325,12,8,27
5001,12,7,53
20472,12,9,26
12008,12,7,56
30122,12,10,53
20468,12,4,142
13080,12,7,70
7036,12,8,49
20517,12,10,41
13032,12,8,104
26045,12,9,44
14060,12,10,53
29047,12,9,38
30168,12,12,54
21210,12,11,29
7025,12,5,62
16048,12,7,38
26022,12,11,118
8046,12,1,43
29004,12,8,76
20533,12,8,62
20387,12,8,88
12071,12,8,52
21204,11,7,49
10002,11,7,35
31105,11,7,42
21050,11,7,53
16021,11,7,35
32003,11,9,25
20016,11,4,62
21037,11,7,22
14089,11,8,40
20554,11,5,39
8058,11,7,47
20012,11,8,43
12060,11,7,43
30176,11,5,26
24030,11,9,41
20123,11,6,65
21081,11,7,56
20459,11,8,35
7026,11,8,85
21061,11,5,50
14028,10,9,24
18009,10,7,87
14062,10,7,29
20243,10,9,22
13026,10,5,43
20009,10,5,60
31054,10,9,43
12072,10,6,69
20266,10,4,32
20179,10,3,42
31068,10,7,39
20125,10,6,33
20369,10,6,23
20537,10,7,45
30127,10,7,47
13068,10,8,31
21027,10,8,52
14117,10,7,42
21105,10,7,31
30098,10,4,29
31082,10,8,21
20264,10,7,28
30190,10,10,23
21202,10,3,40
19040,10,8,16
20232,10,5,55
30078,10,2,31
21055,10,6,24
31061,10,9,31
20112,10,5,20
31097,10,5,90
5026,10,8,40
14031,9,5,80
12063,9,4,134
20492,9,1,44
20452,9,7,18
20433,9,2,29
20089,9,5,23
31015,9,5,22
10014,9,7,88
30203,9,8,32
31083,9,7,16
20118,9,5,24
14056,9,2,25
30057,9,6,41
15041,9,7,27
7116,9,5,53
13034,9,6,59
26020,9,6,66
21100,9,6,24
26068,9,6,37
8014,9,8,22
7053,9,4,55
20133,9,2,43
30084,9,9,26
12080,9,4,41
12062,9,7,48
21093,9,5,24
26001,9,9,27
20398,9,6,27
31037,9,7,25
20085,9,4,52
20155,9,6,18
20206,9,6,23
16007,8,6,19
18005,8,5,53
20193,8,4,18
7018,8,5,62
31106,8,6,24
20279,8,5,46
31104,8,6,70
20317,8,3,32
29055,8,6,34
21158,8,3,21
20431,8,3,16
20003,8,4,10
20566,8,4,46
26021,8,5,31
7117,8,6,71
8008,8,3,52
26057,8,5,25
30179,8,2,28
20237,8,6,37
19035,8,8,14
30002,8,6,19
21184,8,4,26
32058,8,6,21
20208,8,5,35
7112,8,0,65
21070,8,6,11
20275,8,3,22
30096,8,6,12
31094,8,7,36
20303,8,5,23
31012,8,8,19
20302,8,3,30
30159,8,3,58
20326,8,2,49
5013,8,7,17
20058,8,3,32
20307,8,2,36
7088,8,4,16
20066,7,4,27
10006,7,6,24
21021,7,7,20
21190,7,6,29
20437,7,4,35
20516,7,7,17
24004,7,5,33
28031,7,4,18
13071,7,5,36
31043,7,4,17
21084,7,6,17
20254,7,6,25
30198,7,2,36
20148,7,3,31
20563,7,4,18
20272,7,7,57
20300,7,6,25
20202,7,3,61
14076,7,4,36
26067,7,4,20
8022,7,3,17
21088,7,3,37
8049,7,5,29
20286,7,4,22
20225,7,4,19
31042,7,6,47
13078,7,6,36
31077,7,4,38
21141,7,4,12
32028,7,6,37
20484,7,3,20
26031,7,6,11
20415,7,4,36
20111,7,3,16
30037,7,3,24
12020,7,5,28
21168,7,6,42
20372,7,6,31
20494,6,4,46
12037,6,6,24
12078,6,2,64
32015,6,6,84
19043,6,5,13
10029,6,4,12
7085,6,1,48
26037,6,4,20
20075,6,4,14
7063,6,3,22
19028,6,6,15
14071,6,5,11
20029,6,3,37
20366,6,3,19
20271,6,3,48
16081,6,2,49
20502,6,4,25
30008,6,5,45
28010,6,5,13
20291,6,4,12
20260,6,3,26
28023,6,6,24
20240,6,3,43
5015,6,4,14
19036,6,3,29
15066,6,4,17
13079,6,4,33
21068,6,2,27
8020,6,6,51
26013,6,4,20
12036,6,5,35
20346,6,2,8
7056,6,5,26
20098,6,0,25
21130,6,6,43
20104,6,1,39
20410,6,3,23
20337,6,4,23
30076,6,1,33
20460,6,5,46
30187,6,6,41
21201,6,5,22
24019,6,3,18
10011,5,3,37
20255,5,4,29
20378,5,3,25
20280,5,3,36
20523,5,3,14
26069,5,4,38
30113,5,3,85
20141,5,4,25
20353,5,3,15
21206,5,2,27
20020,5,2,28
21107,5,3,22
20249,5,3,11
12081,5,3,27
10003,5,5,16
31103,5,4,22
28026,5,5,20
20352,5,3,13
21023,5,3,16
20017,5,3,8
26050,5,5,18
20128,5,3,42
21009,5,5,14
26015,5,5,24
20477,5,3,44
26060,5,5,27
5005,5,5,11
30005,5,5,33
26006,5,3,22
20242,5,3,22
21200,5,3,11
20380,5,5,14
20312,5,2,18
21031,5,3,12
26034,5,5,13
20265,5,2,29
20476,5,4,24
31086,5,4,14
20455,5,3,14
20361,5,0,10
20543,5,3,31
20160,5,1,16
20381,5,3,12
21078,5,4,49
20345,5,3,78
20457,5,3,13
20163,5,1,7
20273,5,0,31
19030,5,4,17
20489,5,3,36
16101,5,3,55
21150,5,5,36
20244,5,4,38
7045,5,3,32
20230,5,1,17
20474,5,3,12
7058,5,4,25
20438,5,3,8
21018,4,4,19
20535,4,3,9
20314,4,4,14
20309,4,2,35
20176,4,4,23
21077,4,1,13
31024,4,4,6
20450,4,2,31
14061,4,3,36
21032,4,2,7
20363,4,4,29
20496,4,1,22
20301,4,4,15
20126,4,2,13
30171,4,3,11
20132,4,3,9
20384,4,3,22
20182,4,2,8
31031,4,4,17
30140,4,1,21
20147,4,3,4
21056,4,2,10
20197,4,1,11
8033,4,2,48
20049,4,4,6
31064,4,4,12
20405,4,2,15
20158,4,2,12
20200,4,3,12
20299,4,3,20
20532,4,3,18
31070,4,3,17
20175,4,3,54
21167,4,3,40
20315,4,0,11
20019,4,3,11
20508,4,3,24
7028,4,2,15
20024,4,0,9
31088,4,4,11
21096,4,1,15
20555,4,4,50
20036,4,3,33
19024,4,4,19
20358,4,3,18
10025,4,2,11
31005,4,3,25
21029,4,3,10
20053,4,1,21
21049,4,1,22
14034,4,3,21
20078,4,3,11
20456,4,1,8
20159,4,3,20
30153,4,4,20
20268,4,2,8
8015,4,3,16
20096,4,4,9
20235,4,3,12
8056,4,3,8
20156,3,2,65
20228,3,1,3
20382,3,2,6
21162,3,2,12
20567,3,3,60
20203,3,2,9
20412,3,0,15
20214,3,2,9
8043,3,2,11
24002,3,2,30
30110,3,0,3
5029,3,2,9
7007,3,1,23
20162,3,3,14
30064,3,3,27
20095,3,2,30
20470,3,1,33
20499,3,3,40
20284,3,2,4
20038,3,3,21
20004,3,0,12
20222,3,3,4
32043,3,3,23
20351,3,2,18
8057,3,3,16
21014,3,2,12
20060,3,2,8
20497,3,3,50
20086,3,3,6
28034,3,1,20
20069,3,3,7
21121,3,1,20
20116,3,3,40
20429,3,2,5
13033,3,3,14
7119,3,2,9
8063,3,3,20
7090,3,3,11
20046,3,2,12
20343,3,2,6
20180,3,2,15
20233,3,3,4
31034,3,3,34
20274,3,1,9
20051,3,2,7
20055,3,3,13
20109,3,2,4
20416,3,1,5
21196,3,1,4
31017,3,1,27
20161,3,3,10
21215,3,2,30
31055,3,3,24
19015,3,3,6
20432,3,2,6
20400,2,0,5
20217,2,1,6
20221,2,2,6
12031,2,2,13
13020,2,2,6
20015,2,2,20
26007,2,2,7
20379,2,2,23
7118,2,0,14
20082,2,2,16
20445,2,2,9
20290,2,1,3
20330,2,1,27
31072,2,2,23
7082,2,1,10
30107,2,1,12
21024,2,1,4
20081,2,0,4
20212,2,0,4
20289,2,0,5
7022,2,1,6
21080,2,2,14
26062,2,1,5
20407,2,1,30
20444,2,3,7
7024,2,1,33
31045,2,1,21
20320,2,2,3
20101,2,2,4
20395,2,2,5
31060,2,2,3
31008,2,1,11
20285,2,1,12
26063,2,2,7
21042,2,2,9
31049,2,2,10
20368,2,1,18
20149,2,2,32
20226,2,2,15
26010,2,2,12
21005,2,2,7
26049,2,2,8
8030,2,1,44
20201,2,1,77
20365,2,1,25
21133,2,0,3
20544,2,2,8
20097,2,2,12
20090,2,2,19
20370,2,1,2
20035,2,2,16
20481,2,2,19
26028,2,2,7
20246,2,1,3
8026,2,2,22
20313,2,0,8
20220,2,2,6
20054,2,2,2
20511,2,2,8
20168,2,0,6
20569,2,2,7
21159,2,1,15
20391,2,2,11
20204,2,1,2
20448,2,0,9
20534,2,2,7
20463,2,0,10
31078,2,1,9
26009,2,2,3
20130,2,1,21
7029,2,2,29
20453,2,2,6
20374,2,2,4
20216,2,1,5
20192,2,0,11
20493,1,1,4
20341,1,1,2
20367,1,0,9
20420,1,1,6
31030,1,1,11
20117,1,1,6
20209,1,1,2
20491,1,1,22
28006,1,0,25
20137,1,1,12
20501,1,0,6
21101,1,1,39
20434,1,1,4
20122,1,1,5
20473,1,1,4
21011,1,1,7
20328,1,1,14
5016,1,0,32
20362,1,1,2
20113,1,1,6
7113,1,0,13
31014,1,1,6
20061,1,1,5
20394,1,0,8
20411,1,1,2
8066,1,1,5
20261,1,1,32
20292,1,1,4
20187,1,1,31
20396,1,0,336
20034,1,1,2
20114,1,1,2
20487,1,1,15
20558,1,0,5
20419,1,1,1
20435,1,0,7
26040,1,1,7
30170,1,1,19
21165,1,1,2
20461,1,1,5
20389,1,1,4
20538,1,0,2
20252,1,1,3
20408,1,0,2
26064,1,1,12
20485,1,0,22
28020,1,1,9
20454,1,1,9
20262,1,0,1
20561,1,1,6
31071,1,1,3
21131,1,1,8
20541,1,0,9
20007,1,0,8
20239,1,1,4
31081,1,1,9
31099,1,0,11
20321,1,0,1
20164,1,1,5
21052,1,1,9
20336,1,1,4
21007,1,1,6
20263,1,1,12
26024,1,1,11
20094,1,0,33
20402,1,0,9
20428,1,1,2
20136,1,1,25
21135,1,1,2
20167,1,0,8
21123,1,0,3
20196,1,0,3
20062,1,1,3
8047,1,0,21
20194,1,1,4
20071,1,1,9
26054,1,1,3
31016,1,0,5
20189,1,0,10
20281,1,1,1
20146,1,1,18
20138,1,1,1
20371,1,0,9
20425,1,0,2
20152,1,1,16
30146,1,1,6
20259,1,1,9
20524,1,0,3
21030,1,1,3
20562,1,1,6
26011,1,1,12
20040,1,0,16
28008,1,0,23
10030,1,1,2
10010,1,1,26
20306,1,0,5
7110,1,1,17
30137,0,0,42
20568,0,0,23
31092,0,0,19
8042,0,0,18
20527,0,0,13
31022,0,0,13
12009,0,0,13
20423,0,0,11
20344,0,0,11
20548,0,0,10
20234,0,0,9
20512,0,0,8
20253,0,0,8
20335,0,0,8
26032,0,0,8
20257,0,0,8
20092,0,0,8
20099,0,0,8
20183,0,0,7
20522,0,0,7
20120,0,0,7
30195,0,0,7
20436,0,0,7
21216,0,0,7
21028,0,0,7
26065,0,0,6
20245,0,0,6
28036,0,0,6
20323,0,0,6
20251,0,0,6
20443,0,0,6
20510,0,0,6
20215,0,0,6
20238,0,0,6
20211,0,0,6
20065,0,0,6
20282,0,0,5
20514,0,0,5
7120,0,0,5
12047,0,0,5
26046,0,0,5
20529,0,0,5
20056,0,0,5
7121,0,0,5
20547,0,0,4
20270,0,0,4
20354,0,0,4
20331,0,0,4
8041,0,0,4
20008,0,0,3
20442,0,0,3
20186,0,0,3
31010,0,0,3
20388,0,0,3
20332,0,0,3
20169,0,0,3
20504,0,0,3
20224,0,0,3
20119,0,0,3
20241,0,0,3
20172,0,0,3
20032,0,0,2
20110,0,0,2
20195,0,0,2
20465,0,0,2
20440,0,0,2
20140,0,0,2
20478,0,0,2
26008,0,0,2
20250,0,0,2
20329,0,0,2
20503,0,0,2
20451,0,0,2
32041,0,0,2
20121,0,0,2
20027,0,0,1
20480,0,0,1
20181,0,0,1
20001,0,0,1
20422,0,0,1
20258,0,0,1
20236,0,0,1
20383,0,0,1
20256,0,0,1
20142,0,0,1
20106,0,0,1
20011,0,0,1
26005,0,0,1
20357,0,0,1
20144,0,0,1
20458,0,0,1
20022,0,0,1
20191,0,0,1
20319,0,0,1
20528,0,0,1
20311,0,0,1
20154,0,0,1
