municipio,num_dispositivos
20_056,9
20_323,9
31_049,9
20_501,9
20_211,9
20_402,9
20_444,9
13_020,9
26_064,9
20_241,9
20_167,9
21_030,9
20_081,9
20_432,9
20_221,8
31_022,8
20_182,8
26_032,8
21_095,8
20_109,8
20_365,8
20_362,8
20_071,8
31_008,8
20_197,8
20_534,8
20_453,8
20_328,8
21_056,7
20_061,7
20_504,7
20_065,7
26_049,7
20_233,7
31_010,7
21_042,7
20_527,7
20_051,7
20_512,7
20_172,7
07_082,7
20_411,7
20_110,7
20_096,7
20_329,7
20_154,7
20_086,7
20_528,6
20_541,6
26_028,6
31_016,6
20_194,6
20_478,6
20_215,6
20_049,6
21_123,6
19_043,6
31_099,6
31_030,6
26_024,6
20_097,5
20_231,5
20_019,5
20_503,5
26_062,5
20_436,5
20_344,5
20_186,5
20_062,5
20_352,5
20_160,5
08_041,5
20_420,5
20_027,5
20_281,4
20_034,4
21_028,4
20_122,4
26_005,4
20_283,4
20_200,4
20_257,4
20_558,4
20_119,4
20_435,4
20_054,4
20_443,4
20_458,4
31_071,4
20_522,4
20_101,4
21_024,4
20_428,4
20_408,4
20_270,4
20_168,4
20_524,4
20_222,4
20_464,4
20_121,3
20_163,3
20_236,3
20_331,3
20_370,3
20_290,3
31_081,3
20_359,3
20_129,3
26_007,3
20_493,3
20_204,3
21_216,3
20_400,3
20_341,3
20_319,3
20_201,3
20_461,3
20_195,3
20_246,3
20_296,3
20_252,3
20_238,3
20_480,2
20_471,2
20_495,2
20_357,2
20_321,2
20_335,2
21_165,2
20_373,2
20_256,2
20_245,2
20_048,2
20_282,2
20_250,2
20_140,2
26_065,2
20_114,2
20_142,2
20_389,2
20_224,2
20_416,2
20_465,2
20_032,2
20_529,2
20_376,1
20_506,1
21_135,1
20_258,1
20_514,1
20_209,1
20_099,1
20_404,1
20_144,1
20_138,1
20_395,1
20_008,1
20_276,1
20_181,1
20_388,1
26_008,1
20_022,1
20_127,1
20_332,1
20_216,1
20_100,1
20_311,1
20_425,1
20_262,1
20_340,1
20_313,1
26_009,1
20_316,1
20_538,1
