municipio,num_dispositivos
26_067,10
30_137,10
20_367,10
20_380,10
21_123,9
20_060,9
20_511,9
20_239,9
20_122,9
20_095,9
20_314,9
26_007,9
26_040,9
20_056,9
10_025,9
20_054,9
20_381,9
20_034,9
20_061,9
21_056,9
26_028,9
20_471,9
13_020,9
20_303,9
20_222,8
20_453,8
21_121,8
20_335,8
20_163,8
20_245,8
30_110,8
20_221,8
20_485,8
20_535,7
20_096,7
20_534,7
20_081,7
20_316,7
20_361,7
31_010,7
20_365,7
20_430,7
20_558,7
20_196,7
20_186,7
26_010,7
20_478,7
21_005,7
20_541,7
20_420,6
20_262,6
20_419,6
31_071,6
20_069,6
07_082,6
20_501,6
20_144,6
20_282,6
21_133,6
20_506,6
20_164,6
07_022,6
20_396,6
20_204,6
20_241,6
21_024,6
20_046,5
20_252,5
20_233,5
20_132,5
20_454,5
20_173,5
20_344,5
20_011,5
20_008,5
20_445,5
26_063,5
20_110,5
20_400,5
20_049,5
20_154,4
20_168,4
20_438,4
08_041,4
20_440,4
31_060,4
20_514,4
21_165,4
20_065,4
20_283,4
20_493,4
20_129,4
20_487,4
26_062,4
20_048,4
20_477,4
20_404,4
20_331,4
20_319,4
21_030,3
20_142,3
21_052,3
20_224,3
20_313,3
20_464,3
20_416,3
20_027,3
20_569,3
20_296,3
26_009,3
20_238,3
20_465,3
26_005,3
20_257,3
20_444,3
20_236,3
20_194,3
07_113,3
20_138,3
20_322,3
20_250,3
28_036,3
26_054,3
20_167,3
20_389,2
12_047,2
20_329,2
20_524,2
20_408,2
20_032,2
26_046,2
21_135,2
20_215,2
20_187,2
20_181,2
10_030,2
26_044,2
21_131,2
20_119,2
20_099,2
20_228,2
20_165,2
20_290,2
20_231,2
20_281,2
20_495,2
20_341,2
20_542,2
20_101,2
20_018,1
20_074,1
20_463,1
20_201,1
20_340,1
20_230,1
20_321,1
30_018,1
20_258,1
20_504,1
20_442,1
20_147,1
20_047,1
20_480,1
20_267,1
20_443,1
20_436,1
20_106,1
20_209,1
20_512,1
20_359,1
20_355,1
20_395,1
20_458,1
20_370,1
20_536,1
20_376,1
20_564,1
20_114,1
20_127,1
20_022,1
20_120,1
20_332,1
20_191,1
