municipio,num_dispositivos
20_534,10
14_056,10
26_032,10
20_250,10
26_063,10
20_346,10
21_133,10
20_315,10
20_291,10
20_062,10
21_052,10
08_066,10
20_314,10
20_544,9
20_365,9
21_028,9
20_257,9
20_336,9
20_164,9
30_110,9
21_123,9
20_071,9
20_323,9
20_081,8
21_165,8
20_194,8
21_032,8
20_541,8
07_088,8
20_274,8
20_201,8
20_096,8
28_020,8
20_054,8
20_569,7
31_060,7
20_429,7
26_046,7
20_527,7
31_081,7
28_036,7
20_492,7
13_020,7
20_110,7
20_428,7
20_101,7
20_199,7
21_196,7
20_487,7
20_234,6
20_233,6
20_361,6
07_113,6
20_331,6
20_011,6
20_478,6
20_411,6
20_388,6
21_009,6
20_400,6
20_461,6
20_425,6
21_200,6
10_025,6
26_007,6
20_238,5
20_440,5
20_246,5
20_420,5
19_015,5
20_158,5
20_268,5
20_370,5
20_165,5
20_547,5
20_322,5
20_276,5
21_216,5
20_212,5
20_167,5
20_223,5
20_182,5
07_022,5
20_195,5
20_048,5
21_011,5
26_044,5
20_493,5
20_465,4
20_230,4
20_027,4
20_504,4
07_119,4
20_412,4
20_319,4
20_396,4
20_532,4
20_117,4
20_222,4
20_168,4
20_074,4
21_030,4
20_501,4
31_073,4
20_444,4
20_416,3
26_009,3
20_316,3
20_538,3
20_296,3
20_340,3
20_032,3
20_093,3
20_419,3
20_094,3
20_122,3
20_147,3
20_321,3
20_138,3
20_528,3
20_510,3
20_221,3
20_524,3
20_311,3
20_142,3
20_389,3
20_436,3
20_282,3
26_053,3
20_458,3
20_049,3
20_362,3
20_204,3
26_008,3
20_120,3
20_215,3
08_041,2
21_121,2
20_464,2
21_135,2
20_503,2
20_442,2
26_005,2
20_451,2
20_355,2
20_332,2
20_542,2
20_154,2
20_329,2
20_408,2
20_236,2
20_488,2
20_443,2
20_119,2
20_383,2
20_129,2
31_071,2
20_181,2
20_529,1
20_521,1
20_283,1
20_292,1
20_335,1
20_140,1
20_359,1
20_114,1
20_127,1
20_341,1
20_518,1
20_022,1
20_191,1
20_288,1
20_471,1
20_281,1
20_564,1
20_270,1
20_224,1
20_100,1
20_422,1
20_256,1
20_144,1
20_404,1
20_196,1
20_228,1
20_106,1
20_209,1
20_552,1
20_218,1
20_480,1
