municipio,num_dispositivos
20_060,10
20_071,10
20_098,10
26_028,10
30_195,10
20_492,10
20_534,10
20_321,10
31_016,10
26_010,10
20_069,9
08_043,9
26_007,9
20_251,9
32_043,9
21_077,9
20_263,9
20_004,9
20_319,9
31_099,9
20_160,9
21_198,9
20_019,9
20_527,9
20_186,9
20_034,8
30_110,8
26_040,8
26_062,8
20_054,8
20_501,8
20_404,8
13_020,8
20_411,8
20_569,8
20_381,8
20_051,8
07_082,7
26_065,7
20_329,7
20_222,7
20_291,7
20_142,7
20_445,7
20_126,7
21_131,7
20_110,7
20_049,7
20_234,7
20_086,7
20_230,7
20_132,7
21_095,7
20_233,7
20_008,7
20_355,7
20_165,7
20_154,6
20_216,6
20_253,6
20_438,6
21_133,6
20_221,6
20_558,6
26_054,6
20_204,6
20_428,6
20_252,6
20_296,6
20_453,6
20_340,6
20_027,6
20_568,6
20_163,6
20_419,6
10_030,5
21_007,5
20_425,5
20_119,5
21_011,5
21_216,5
20_464,5
08_041,5
26_009,5
26_005,5
20_011,5
20_493,4
20_274,4
20_443,4
20_487,4
20_245,4
20_241,4
20_420,4
20_238,4
20_440,4
20_283,4
20_035,4
26_046,4
31_010,4
20_514,4
20_065,4
20_194,4
20_344,4
20_480,3
20_444,3
26_044,3
20_187,3
31_071,3
20_315,3
20_100,3
21_030,3
20_231,3
20_564,3
20_228,3
20_341,3
20_388,3
20_101,3
20_316,3
20_529,3
20_262,3
20_416,3
20_239,3
21_165,3
20_504,3
20_138,3
20_181,2
20_151,2
20_062,2
20_311,2
20_201,2
20_224,2
20_121,2
20_281,2
20_528,2
20_488,2
20_256,2
20_048,2
20_209,2
20_196,2
20_114,2
20_332,2
20_032,2
20_503,2
20_357,2
20_335,2
20_370,2
31_081,2
20_395,2
20_458,2
20_552,1
20_463,1
20_389,1
20_376,1
20_495,1
20_223,1
20_506,1
20_510,1
20_144,1
20_422,1
20_236,1
20_022,1
26_008,1
20_120,1
20_542,1
20_191,1
20_246,1
20_313,1
20_521,1
30_018,1
20_147,1
20_122,1
21_135,1
20_361,1
20_359,1
20_290,1
20_331,1
20_250,1
20_282,1
20_140,1
