municipio,num_dispositivos
10_030,4
20_490,4
20_523,4
20_262,4
20_420,4
26_009,4
21_198,4
20_292,4
20_158,4
21_095,4
20_082,4
20_503,4
20_429,4
21_123,4
20_217,4
20_195,4
20_096,4
20_461,4
32_043,4
20_396,4
20_126,4
20_054,4
20_411,4
07_120,4
20_547,4
21_215,4
20_011,4
20_211,4
20_276,4
20_344,4
20_008,4
20_146,3
20_215,3
26_007,3
20_129,3
20_444,3
20_493,3
21_121,3
20_081,3
20_316,3
20_465,3
20_160,3
20_384,3
20_233,3
20_361,3
20_201,3
20_425,3
20_168,3
20_142,3
21_007,3
20_071,3
20_222,3
20_354,3
21_133,3
20_061,3
10_025,3
21_196,3
20_119,3
20_454,3
30_137,3
20_056,3
31_073,3
20_501,3
20_212,3
20_101,3
20_110,3
20_138,3
20_165,3
07_082,2
20_181,2
20_032,2
20_544,2
20_027,2
20_440,2
20_246,2
20_230,2
08_041,2
20_296,2
20_419,2
20_357,2
07_119,2
20_122,2
20_019,2
20_154,2
20_100,2
20_329,2
20_311,2
20_510,2
20_223,2
20_443,2
20_255,2
20_228,2
20_404,2
20_191,2
21_216,2
20_022,2
20_049,2
20_120,2
20_241,2
20_362,2
20_167,2
20_412,2
20_331,2
20_282,2
20_370,2
20_355,2
20_458,2
20_186,2
20_290,2
28_036,2
20_151,2
20_383,1
20_480,1
20_218,1
20_252,1
20_313,1
20_521,1
20_464,1
20_340,1
20_416,1
21_028,1
21_135,1
20_147,1
26_005,1
20_514,1
20_442,1
20_391,1
20_094,1
21_030,1
20_389,1
20_463,1
20_270,1
20_121,1
20_281,1
20_506,1
20_536,1
20_471,1
20_256,1
20_487,1
20_106,1
20_488,1
20_144,1
20_196,1
20_518,1
26_008,1
20_332,1
20_114,1
20_359,1
20_322,1
26_053,1
20_542,1
20_492,1
21_024,1
